Status,Type,Waybill Number,Date,Shipper,Consignee,Carrier,Origin Port,Destination Port,Pieces,Weight (lb),Volume (ft³),Name,Layout,Departure Date,Arrival Date,System Creation Date,Intermediate/Broker,Executed Place,Executed By,Booking #,Forwarding Agent,Destination Agent,Origin Country,Destination Country,Direction,Master Waybill,Is Liquidated,Transactions Balance (CAD),General Order Date,Income (CAD),Expense (CAD),Profit (CAD),Cost PP. (CAD),Cost Col. (CAD),Inc. PP (CAD),Consolidation Income (CAD),Consolidation Expense (CAD),Consolidation Profit (CAD),Consolidation Real Profit (CAD),Folder,Volume weight (Vlb),Chargeable Weight (lb),Value,Description,Container Number,Deliver To,Modes of Transportation,Has Transactions,Vessel,Amount of Containers,40' Containers,45' Containers,Commodities Description,Last Event,Place of Delivery,Importer,Billing Client,Shipper Address,Consignee Address,Notify Party Address,Forwarding Agent Address,Destination Agent Address,Deliver To Address,Shipper Name & Address,Consignee Name & Address,Warehouse Receipts,Temperature Setup,Generator Setup,TEU,FEU,Shipper Name & Address & Phone,Consignee Name & Address & Phone,Dimensions,Cut Off Date,Spotting Date,Package,House count,On-Carriage by,Documentation Cut-off Date,IT Date,Container Tracking,ETA Update,Terminal,x dock date
Received,Ocean,MAEU248854739,01/07/2025,Hacienda Celia María C.A.,United Safety Agents,Maersk,Puerto Bolivar,Philadelphia,1,"3,747.86","2,359.59",4615,Straight,01/11/2025,01/27/2025,01/07/2025,,Montréal,Claudia Ramirez,,DELAWARE AVENUE ENTERPRISES INC,"Equifruit, Inc.",Ecuador,United States,Incoming,MAEU248854739,No,0.00,01/22/2025,0.00,"18,378.04","-18,378.04","18,378.04",0.00,0.00,0.00,"18,378.04","-18,378.04",0.00,Incoming Shipments\2025\January,"24,562.48","24,562.48","18,378.04",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,United Safety Agents,"Vessel, Containerized",No,JPO Libra 9297840 - Polar Costa Rica 9786786,1,1,0,,Arrived at destination,New York,,,"Luque 127 y Pedro Carbo, Guayaquil, Ecuador",,"415 NYC Terminal Market, Bronx, NY 10474. United States","3301 S. Columbus Boulevard, Philadelphia, PA 19148. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Hacienda Celia María C.A.
Luque 127 y Pedro Carbo, Guayaquil, Ecuador","United Safety Agents
",4615,,No,2,1.0,"Hacienda Celia María C.A.
Luque 127 y Pedro Carbo, Guayaquil, Ecuador","United Safety Agents
",1x459.45x90.16x98.43in,01/07/2025,01/07/2025,CNT,0,,,,Yes,,,
Received,Ocean,MAEU248851051,01/07/2025,PRIECOR S.A.,United Safety Agents,Maersk,Puerto Bolivar,Philadelphia,1,"3,747.86","2,359.59",4611,Straight,01/11/2025,01/27/2025,01/07/2025,,Montréal,Claudia Ramirez,,DELAWARE AVENUE ENTERPRISES INC,"Equifruit, Inc.",Ecuador,United States,Incoming,MAEU248851051,No,0.00,01/22/2025,0.00,"18,356.09","-18,356.09","18,356.09",0.00,0.00,0.00,"18,356.09","-18,356.09",0.00,Incoming Shipments\2025\January,"24,562.48","24,562.48","18,356.09",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,United Safety Agents,"Vessel, Containerized",No,JPO Libra 9297840 - Polar Costa Rica 9786786,1,1,0,,Arrived at destination,Toronto,,,"Avenida 25 de Junio y Napoleón Mera. Edificio Contempo, Machala, Ecuador",,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","3301 S. Columbus Boulevard, Philadelphia, PA 19148. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"PRIECOR S.A.
Avenida 25 de Junio y Napoleón Mera. Edificio Contempo, Machala, Ecuador","United Safety Agents
",4611,,No,2,1.0,"PRIECOR S.A.
Avenida 25 de Junio y Napoleón Mera. Edificio Contempo, Machala, Ecuador
593 7 294 1129","United Safety Agents
",1x459.45x90.16x98.43in,01/07/2025,01/07/2025,CNT,0,,,,Yes,,,
Received,Ground,,01/07/2025,Coliman Pacific Corporation,"Equifruit, Inc.",TQL,Pharr,Toronto,1,"3,747.86","2,359.59",4565,Straight,01/09/2025,01/13/2025,01/07/2025,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",United States,Canada,Incoming,,No,0.00,01/22/2025,0.00,"25,030.30","-25,030.30","25,030.30",0.00,0.00,0.00,"25,030.30","-25,030.30",0.00,Incoming Shipments\2025\January,"24,562.48","24,562.48","24,718.28",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,"Equifruit, Inc.","Truck, Containerized",No,,1,1,0,,Arrived at destination,,,,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Coliman Pacific Corporation
10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",4565,,No,2,1.0,"Coliman Pacific Corporation
10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States
480-598-8525","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.45x90.16x98.43in,01/07/2025,01/07/2025,CNT,0,,,,Yes,,,
Received,Ocean,DOLQGYQF9229SD,01/07/2025,ASOGUABO,United Safety Agents,Dole Shipping,Guayaquil,San Diego,1,"3,747.86","2,359.59",4607,Straight,01/10/2025,01/19/2025,01/07/2025,,Montréal,Claudia Ramirez,,DOLE SHIPPING WEST PORT,"Equifruit, Inc.",Ecuador,United States,Incoming,DOLQGYQF9229SD,No,0.00,01/22/2025,0.00,"18,290.99","-18,290.99","18,290.99",0.00,0.00,0.00,"18,290.99","-18,290.99",0.00,Incoming Shipments\2025\January,"24,562.48","24,562.48","18,290.99",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,United Safety Agents,"Vessel, Containerized",No,Dole Atlantic 9703069,1,1,0,,Arrived at destination,Montreal,,,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,"9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","10Th Av Marine Terminal
1800 Crosby Rd, San Diego, CA 92101. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","United Safety Agents
",4607,,No,2,1.0,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador
593 7 2950088","United Safety Agents
",1x459.45x90.16x98.43in,01/07/2025,01/07/2025,CNT,0,,,,Yes,,,
Received,Ocean,DOLQGYQF9228SD,01/07/2025,ASOGUABO,United Safety Agents,Dole Shipping,Guayaquil,San Diego,1,"3,747.86","2,359.59",4605,Straight,01/10/2025,01/19/2025,01/07/2025,,Montréal,Claudia Ramirez,,DOLE SHIPPING WEST PORT,"Equifruit, Inc.",Ecuador,United States,Incoming,DOLQGYQF9228SD,No,0.00,01/22/2025,0.00,"18,290.99","-18,290.99","18,290.99",0.00,0.00,0.00,"18,290.99","-18,290.99",0.00,Incoming Shipments\2025\January,"24,562.48","24,562.48","18,290.99",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,United Safety Agents,"Vessel, Containerized",No,Dole Atlantic 9703069,1,1,0,,Arrived at destination,New York,,,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,"415 NYC Terminal Market, Bronx, NY 10474. United States","10Th Av Marine Terminal
1800 Crosby Rd, San Diego, CA 92101. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","United Safety Agents
",4605,,No,2,1.0,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador
593 7 2950088","United Safety Agents
",1x459.45x90.16x98.43in,01/07/2025,01/07/2025,CNT,0,,,,Yes,,,
Received,Ocean,SMLU8401028A,01/07/2025,ASOGUABO,United Safety Agents,Seaboard,Guayaquil,Philadelphia,1,"3,747.86","2,359.59",4608,Straight,01/10/2025,01/19/2025,01/07/2025,,Montréal,Claudia Ramirez,,PSA PENN TERMINALS,"Equifruit, Inc.",Ecuador,United States,Incoming,SMLU8401028A,No,0.00,01/22/2025,0.00,"19,302.10","-19,302.10","19,302.10",0.00,0.00,0.00,"19,302.10","-19,302.10",0.00,Incoming Shipments\2025\January,"24,562.48","24,562.48","19,302.10",Banano Cavendish Organico Fairtrade con banda,,United Safety Agents,"Vessel, Containerized",No,SEABOARD EXPLORER 9347267 - ERATO 9472103,1,1,0,,Arrived at destination,Montreal,,,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,"Montreal, Quebec H1G 3J5. ","1 Saville Avenue, Eddystone, PA 19022. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","United Safety Agents
",4608,,No,2,1.0,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador
593 7 2950088","United Safety Agents
",1x459.45x90.16x98.43in,01/07/2025,01/07/2025,CNT,0,,,,Yes,,,
Received,Ocean,SMLU8401021A,01/07/2025,ASOGUABO,United Safety Agents,Seaboard,Guayaquil,Philadelphia,1,"3,747.86","2,359.59",4604,Straight,01/10/2025,01/19/2025,01/07/2025,,Montréal,Claudia Ramirez,,PSA PENN TERMINALS,"Equifruit, Inc.",Ecuador,United States,Incoming,SMLU8401021A,No,0.00,01/22/2025,0.00,"18,290.99","-18,290.99","18,290.99",0.00,0.00,0.00,"18,290.99","-18,290.99",0.00,Incoming Shipments\2025\January,"24,562.48","24,562.48","18,290.99",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,United Safety Agents,"Vessel, Containerized",No,SEABOARD EXPLORER 9347267 - ERATO 9472103,1,1,0,,Arrived at destination,Toronto,,,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","1 Saville Avenue, Eddystone, PA 19022. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","United Safety Agents
",4604,,No,2,1.0,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador
593 7 2950088","United Safety Agents
",1x459.45x90.16x98.43in,01/07/2025,01/07/2025,CNT,0,,,,Yes,,,
Received,Ground,,01/07/2025,Coliman Pacific Corporation,"Equifruit, Inc.",TQL,Nogales,Seattle,1,"3,747.86","2,359.59",4527,Straight,01/07/2025,01/10/2025,01/07/2025,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",United States,United States,Incoming,,No,0.00,01/22/2025,0.00,"17,854.20","-17,854.20","17,854.20",0.00,0.00,0.00,"17,854.20","-17,854.20",0.00,Incoming Shipments\2025\January,"24,562.48","24,562.48","20,302.78",Banano Cavendish Organico Fairtrade con Banda SPTS,,"Equifruit, Inc.","Truck, Containerized",No,,1,1,0,,Arrived at destination,,,,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Coliman Pacific Corporation
10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",4527,,No,2,1.0,"Coliman Pacific Corporation
10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States
480-598-8525","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.45x90.16x98.43in,01/07/2025,01/07/2025,CNT,0,,,,Yes,,,
Received,Ground,,01/03/2025,Coliman Pacific Corporation,"Equifruit, Inc.",CTX,Nogales,Calgary,1,"3,747.86","2,359.59",4542,Straight,01/06/2025,01/09/2025,01/03/2025,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",United States,Canada,Incoming,,No,0.00,01/18/2025,0.00,"25,442.55","-25,442.55","25,442.55",0.00,0.00,0.00,"25,442.55","-25,442.55",0.00,Incoming Shipments\2025\January,"24,562.48","24,562.48","25,123.41",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,"Equifruit, Inc.","Truck, Containerized",No,,1,1,0,,Arrived at destination,,,,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Coliman Pacific Corporation
10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",4542,,No,2,1.0,"Coliman Pacific Corporation
10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States
480-598-8525","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.45x90.16x98.43in,01/03/2025,01/03/2025,CNT,0,,,,Yes,,,
Received,Ground,,01/03/2025,Coliman Pacific Corporation,"Equifruit, Inc.",TQL,Pharr,Toronto,1,"3,747.86","2,359.59",4654,Straight,01/06/2025,01/09/2025,01/03/2025,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",United States,Canada,Incoming,,No,0.00,01/18/2025,0.00,"24,874.29","-24,874.29","24,874.29",0.00,0.00,0.00,"24,874.29","-24,874.29",0.00,Incoming Shipments\2025\January,"24,562.48","24,562.48","24,718.28",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,"Equifruit, Inc.","Truck, Containerized",No,,1,1,0,,Arrived at destination,,,,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Coliman Pacific Corporation
10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",4564,,No,2,1.0,"Coliman Pacific Corporation
10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States
480-598-8525","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.45x90.16x98.43in,01/03/2025,01/03/2025,CNT,0,,,,Yes,,,
Received,Ocean,DOLQSMRD4742WL,01/02/2025,C.I. AGRICOLAS LAS FLORES S.A.S.,United Safety Agents,Dole Shipping,Santa Marta,Port of Wilmington,1,"3,747.86","2,359.59",4589,Straight,01/04/2025,01/12/2025,01/02/2025,,Montréal,Claudia Ramirez,,DOLE SHIPPING EAST COAST,"Equifruit, Inc.",Colombia,United States,Incoming,DOLQSMRD4742WL,No,0.00,01/17/2025,0.00,"19,823.23","-19,823.23","19,823.23",0.00,0.00,0.00,"19,823.23","-19,823.23",0.00,Incoming Shipments\2025\January,"24,562.48","24,562.48","19,802.64",Banano Cavendish Organico Fairtrade con banda,,United Safety Agents,"Vessel, Containerized",No,Dole Colombia 9185293,1,1,0,,Arrived at destination,Montreal,,,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",,"1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","1 Hausel Road, Wilmington, DE 19801. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"C.I. AGRICOLAS LAS FLORES S.A.S.
Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia","United Safety Agents
",4589,,No,2,1.0,"C.I. AGRICOLAS LAS FLORES S.A.S.
Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia
3137453982","United Safety Agents
",1x459.45x90.16x98.43in,01/02/2025,01/02/2025,CNT,0,,,,Yes,,,
Received,Ocean,DOLQSMRD4741WL,01/02/2025,C.I. AGRICOLAS LAS FLORES S.A.S.,United Safety Agents,Dole Shipping,Santa Marta,Port of Wilmington,1,"3,747.86","2,359.59",4576,Straight,01/04/2025,01/12/2025,01/02/2025,,Montréal,Claudia Ramirez,,DOLE SHIPPING EAST COAST,"Equifruit, Inc.",Colombia,United States,Incoming,DOLQSMRD4741WL,No,0.00,01/17/2025,0.00,"19,823.23","-19,823.23","19,823.23",0.00,0.00,0.00,"19,823.23","-19,823.23",0.00,Incoming Shipments\2025\January,"24,562.48","24,562.48","19,802.64",Banano Cavendish Organico Fairtrade con banda,,United Safety Agents,"Vessel, Containerized",No,Dole Colombia 9185293,1,1,0,,Arrived at destination,Montreal,,,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",,"1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","1 Hausel Road, Wilmington, DE 19801. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"C.I. AGRICOLAS LAS FLORES S.A.S.
Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia","United Safety Agents
",4576,,No,2,1.0,"C.I. AGRICOLAS LAS FLORES S.A.S.
Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia
3137453982","United Safety Agents
",1x459.45x90.16x98.43in,01/02/2025,01/02/2025,CNT,0,,,,Yes,,,
Delivered,Ground,,01/02/2025,Coliman Pacific Corporation,"Equifruit, Inc.",Megacorp,Pharr,Toronto,1,"3,747.86","2,359.59",4563,Straight,12/31/2024,01/03/2025,01/02/2025,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",United States,Canada,Incoming,,No,0.00,01/17/2025,0.00,"23,576.06","-23,576.06","23,576.06",0.00,0.00,0.00,"23,576.06","-23,576.06",0.00,Incoming Shipments\2025\January,"24,562.48","24,562.48","23,576.06",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,"Equifruit, Inc.","Truck, Containerized",No,,1,1,0,,Delivered to consignee,,,,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Coliman Pacific Corporation
10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",4563,,No,2,1.0,"Coliman Pacific Corporation
10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States
480-598-8525","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.45x90.16x98.43in,01/02/2025,01/02/2025,CNT,0,,,,Yes,,,
Received,Ocean,ZIMUGYL00013980,12/31/2024,ASOGUABO,United Safety Agents,ZIM,Guayaquil,Port of Halifax,1,"3,747.86","2,359.59",4591,Straight,01/05/2025,01/21/2025,12/31/2024,,Montréal,Claudia Ramirez,,PSA HALIFAX FAIRVIEW COVE,"Equifruit, Inc.",Ecuador,Canada,Incoming,ZIMUGYL00013980,No,0.00,01/15/2025,0.00,"19,727.23","-19,727.23","19,727.23",0.00,0.00,0.00,"19,727.23","-19,727.23",0.00,Incoming Shipments\2024\December,"24,562.48","24,562.48","19,885.32",Banano Cavendish Organico Fairtrade con banda,,United Safety Agents,"Vessel, Containerized",No,H MERCURY 9946245,1,1,0,,Arrived at destination,Toronto,,,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","6708 Bayne St, Halifax, NS B3K 0H1. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","United Safety Agents
",4591,,No,2,1.0,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador
593 7 2950088","United Safety Agents
",1x459.45x90.16x98.43in,12/31/2024,12/31/2024,CNT,0,,,,Yes,,,
Received,Ocean,ZIMUGYL00014007,12/31/2024,ASOGUABO,United Safety Agents,ZIM,Guayaquil,Port of Halifax,1,"3,747.86","2,359.59",4590,Straight,01/05/2025,01/21/2025,12/31/2024,,Montréal,Claudia Ramirez,,PSA HALIFAX FAIRVIEW COVE,"Equifruit, Inc.",Ecuador,Canada,Incoming,ZIMUGYL00014007,No,0.00,01/15/2025,0.00,"19,075.45","-19,075.45","19,075.45",0.00,0.00,0.00,"19,075.45","-19,075.45",0.00,Incoming Shipments\2024\December,"24,562.48","24,562.48","19,228.32",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,United Safety Agents,"Vessel, Containerized",No,H MERCURY 9946245,1,1,0,,Arrived at destination,Montreal,,,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,"9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","6708 Bayne St, Halifax, NS B3K 0H1. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","United Safety Agents
",4590,,No,2,1.0,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador
593 7 2950088","United Safety Agents
",1x459.45x90.16x98.43in,12/31/2024,12/31/2024,CNT,0,,,,Yes,,,
Received,Ocean,DOLQGYQF9102SD,12/31/2024,ASOGUABO,United Safety Agents,Dole Shipping,Guayaquil,San Diego,1,"3,747.86","2,359.59",4594,Straight,01/03/2025,01/12/2025,12/31/2024,,Montréal,Claudia Ramirez,,DOLE SHIPPING WEST PORT,"Equifruit, Inc.",Ecuador,United States,Incoming,DOLQGYQF9102SD,No,0.00,01/15/2025,0.00,"19,075.45","-19,075.45","19,075.45",0.00,0.00,0.00,"19,075.45","-19,075.45",0.00,Incoming Shipments\2024\December,"24,562.48","24,562.48","19,228.32",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,United Safety Agents,"Vessel, Containerized",No,Dole Pacific 9703057,1,1,0,,Arrived at destination,Toronto,,,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","10Th Av Marine Terminal
1800 Crosby Rd, San Diego, CA 92101. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","United Safety Agents
",4594,,No,2,1.0,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador
593 7 2950088","United Safety Agents
",1x459.45x90.16x98.43in,12/31/2024,12/31/2024,CNT,0,,,,Yes,,,
Received,Ocean,SMLU8391915A,12/31/2024,ASOGUABO,United Safety Agents,Seaboard,Guayaquil,Philadelphia,1,"3,747.86","2,359.59",4592,Straight,01/03/2025,01/12/2025,12/31/2024,,Montréal,Claudia Ramirez,,DELAWARE AVENUE ENTERPRISES INC,"Equifruit, Inc.",Ecuador,United States,Incoming,SMLU8391915A,No,0.00,01/15/2025,0.00,"19,075.45","-19,075.45","19,075.45",0.00,0.00,0.00,"19,075.45","-19,075.45",0.00,Incoming Shipments\2024\December,"24,562.48","24,562.48","19,228.32",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,United Safety Agents,"Vessel, Containerized",No,Hansa Horneburg 9373486  - Seaboard Victory 9964405,1,1,0,,Arrived at destination,New York,,,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,"415 NYC Terminal Market, Bronx, NY 10474. United States","3301 S. Columbus Boulevard, Philadelphia, PA 19148. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","United Safety Agents
",4592,,No,2,1.0,"ASOGUABO
VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador
593 7 2950088","United Safety Agents
",1x459.45x90.16x98.43in,12/31/2024,12/31/2024,CNT,0,,,,Yes,,,
Delivered,Ground,,12/31/2024,Coliman Pacific Corporation,"Equifruit, Inc.",CTX,Nogales,Calgary,1,"3,747.86","2,359.59",4541,Straight,01/02/2025,01/06/2025,12/31/2024,,Montréal,Claudia Ramirez,,,"Equifruit, Inc.",United States,Canada,Incoming,,No,0.00,01/15/2025,0.00,"25,646.45","-25,646.45","25,646.45",0.00,0.00,0.00,"25,646.45","-25,646.45",0.00,Incoming Shipments\2024\December,"24,562.48","24,562.48","25,123.41",Banano Cavendish Organico Fairtrade 3lb con Banda Costco,,"Equifruit, Inc.","Truck, Containerized",No,,1,1,0,,Delivered to consignee,,,,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Coliman Pacific Corporation
10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",4541,,No,2,1.0,"Coliman Pacific Corporation
10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States
480-598-8525","Equifruit, Inc.
5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.45x90.16x98.43in,12/31/2024,12/31/2024,CNT,0,,,,Yes,,,
