Status,Number,Supplier,Due Date,Customer,Income,Expense,Profit,Customer:Account Number,Date,End Date,Employee,Progress (%)
Closed,2341,APPBOSA,09/10/2022,Sobeys BCH,"33,494.40","29,691.14","3,803.26",C00024/001,08/10/2022,11/09/2022,David Melo,100
Closed,2362,COQUIMBA,09/22/2022,"Chiovitti Banana Co., Ltd","31,200.27","25,531.11","5,669.16",C00004,08/10/2022,11/14/2022,David Melo,100
Closed,2349,ASOGUABO,09/12/2022,MIXED Chiov Gambles,"33,868.45","28,837.84","5,030.61",,08/10/2022,11/09/2022,David Melo,100
Closed,2348,ASOGUABO,09/12/2022,"Chiovitti Banana Co., Ltd","30,042.99","25,345.06","4,697.93",C00004,08/10/2022,11/09/2022,David Melo,100
Closed,2347,APPBOSA,09/12/2022,Costco Vaughan Wet,"33,340.43","27,531.43","5,809.00",C00006/004,08/10/2022,11/09/2022,David Melo,100
Closed,2342,ASOGUABO,09/09/2022,MIXED Chiov Gambles,"32,475.30","27,167.93","5,307.37",,08/10/2022,11/09/2022,David Melo,100
Closed,2339,ASOGUABO,09/10/2022,Costco Vaughan Wet,"33,481.70","28,511.17","4,970.53",C00006/004,08/10/2022,11/09/2022,David Melo,100
Closed,2344,Coliman Pacific Corporation,09/09/2022,Sobeys Whitby,"33,916.80","24,980.76","8,936.04",C00025/001,08/10/2022,11/09/2022,David Melo,100
Closed,2338,Coliman Pacific Corporation,09/02/2022,Sobeys Whitby,"33,916.80","25,353.74","8,563.06",C00025/001,08/03/2022,11/09/2022,David Melo,100
Closed,2334,C.I. AGRICOLAS LAS FLORES S.A.S.,09/01/2022,Sobeys BCH,"33,494.40","27,732.44","5,761.96",C00024/001,08/03/2022,11/09/2022,David Melo,100
Closed,2333,C.I. AGRICOLAS LAS FLORES S.A.S.,09/05/2022,Courchesne Larose,"33,770.30","27,980.20","5,790.10",C00007,08/03/2022,11/09/2022,David Melo,100
Closed,2328,COQUIMBA,09/01/2022,"Chiovitti Banana Co., Ltd","30,473.50","25,067.51","5,405.99",C00004,08/03/2022,11/09/2022,David Melo,100
Closed,2332,APPBOSA,09/07/2022,Costco Vaughan Wet,"33,813.06","28,475.60","5,337.46",C00006/004,08/03/2022,11/09/2022,David Melo,100
Closed,2331,APPBOSA,09/06/2022,Costco Vaughan Wet,"33,702.60","28,252.84","5,449.76",C00006/004,08/03/2022,11/09/2022,David Melo,100
Closed,2329,APPBOSA,09/08/2022,Sobeys BCH,"33,494.40","33,079.13",415.27,C00024/001,08/03/2022,11/09/2022,David Melo,100
Closed,2337,ASOGUABO,09/05/2022,MIXED Chiov Gambles,"34,236.37","28,417.39","5,818.98",,08/03/2022,11/09/2022,David Melo,100
Closed,2336,ASOGUABO,09/05/2022,"Chiovitti Banana Co., Ltd","30,369.34","25,046.70","5,322.64",C00004,08/03/2022,11/09/2022,David Melo,100
Closed,2335,ASOGUABO,09/08/2022,Costco Vaughan Wet,"33,689.76","27,829.43","5,860.33",C00006/004,08/03/2022,11/09/2022,David Melo,100
Closed,2330,ASOGUABO,09/01/2022,MIXED Chiov Gambles,"32,801.67","26,837.25","5,964.42",,08/03/2022,11/09/2022,David Melo,100
Closed,2327,ASOGUABO,09/03/2022,Costco Vaughan Wet,"33,702.60","27,915.57","5,787.03",C00006/004,08/03/2022,11/09/2022,David Melo,100
Closed,2326,ASOGUABO,08/29/2022,MIXED Chiov Gambles,"33,944.12","29,261.89","4,682.23",,07/27/2022,11/09/2022,Marie Lamare,100
Closed,2325,C.I. AGRICOLAS LAS FLORES S.A.S.,08/29/2022,Sobeys BCH,"33,494.40","28,589.47","4,904.93",C00024/001,07/27/2022,11/09/2022,Marie Lamare,100
Closed,2324,ASOGUABO,08/29/2022,"Chiovitti Banana Co., Ltd","30,110.11","25,785.31","4,324.80",C00004,07/27/2022,11/09/2022,Marie Lamare,100
Closed,2323,ASOGUABO,08/31/2022,Costco Vaughan Wet,"33,676.92","28,183.62","5,493.30",C00006/004,07/27/2022,11/09/2022,Marie Lamare,100
Closed,2322,APPBOSA,08/27/2022,Costco Vaughan Wet,"33,363.55","28,503.07","4,860.48",C00006/004,07/27/2022,11/09/2022,Marie Lamare,100
Closed,2321,Coliman Pacific Corporation,08/26/2022,Sobeys Whitby,"33,916.80","25,568.61","8,348.19",C00025/001,07/27/2022,11/09/2022,Marie Lamare,100
Closed,2320,C.I. AGRICOLAS LAS FLORES S.A.S.,08/29/2022,Courchesne Larose,"33,482.04","28,500.73","4,981.31",C00007,07/27/2022,11/09/2022,Marie Lamare,100
Closed,2319,APPBOSA,08/29/2022,Costco Vaughan Wet,"33,414.92","28,335.33","5,079.59",C00006/004,07/27/2022,11/09/2022,Marie Lamare,100
Closed,2317,APPBOSA,08/25/2022,Sobeys BCH,"33,494.40","29,542.09","3,952.31",C00024/001,07/27/2022,11/09/2022,Marie Lamare,100
Closed,2318,ASOGUABO,08/25/2022,MIXED Chiov Gambles,"32,728.37","28,080.62","4,647.75",,07/27/2022,11/09/2022,Marie Lamare,100
Closed,2315,ASOGUABO,09/01/2022,Costco Vaughan Wet,"33,818.19","28,720.79","5,097.40",C00006/004,07/27/2022,03/30/2023,Marie Lamare,100
Closed,2316,COQUIMBA,08/25/2022,"Chiovitti Banana Co., Ltd","30,049.93","25,942.50","4,107.43",C00004,07/25/2022,11/09/2022,David Melo,100
Closed,2314,Coliman Pacific Corporation,08/19/2022,Sobeys Whitby,"33,916.80","25,283.17","8,633.63",C00025/001,07/20/2022,11/09/2022,David Melo,100
Closed,2310,C.I. AGRICOLAS LAS FLORES S.A.S.,08/23/2022,Courchesne Larose,"33,386.82","28,755.37","4,631.45",C00007,07/20/2022,11/09/2022,David Melo,100
Closed,2307,COQUIMBA,09/20/2022,"Chiovitti Banana Co., Ltd","30,887.80","29,229.38","1,658.42",C00004,07/20/2022,03/30/2023,David Melo,100
Closed,2312,APPBOSA,08/22/2022,Sobeys BCH,"33,494.40","30,274.42","3,219.98",C00024/001,07/20/2022,11/09/2022,David Melo,100
Closed,2308,APPBOSA,08/24/2022,Costco Vaughan Wet,"33,348.13","28,751.02","4,597.11",C00006/004,07/20/2022,11/09/2022,David Melo,100
Closed,2306,APPBOSA,08/22/2022,Costco Vaughan Wet,"33,481.70","28,514.51","4,967.19",C00006/004,07/20/2022,11/09/2022,David Melo,100
Closed,2304,APPBOSA,08/18/2022,Sobeys BCH,"33,494.40","29,775.87","3,718.53",C00024/001,07/20/2022,11/09/2022,David Melo,100
Closed,2313,ASOGUABO,08/22/2022,MIXED Chiov Gambles,"34,011.97","29,331.51","4,680.46",,07/20/2022,11/09/2022,David Melo,100
Closed,2311,ASOGUABO,08/22/2022,"Chiovitti Banana Co., Ltd","30,170.29","25,581.98","4,588.31",C00004,07/20/2022,11/09/2022,David Melo,100
Closed,2309,ASOGUABO,08/25/2022,Costco Vaughan Wet,"33,348.13","28,031.71","5,316.42",C00006/004,07/20/2022,11/09/2022,David Melo,100
Closed,2305,ASOGUABO,08/18/2022,MIXED Chiov Gambles,"32,549.40","27,863.88","4,685.52",,07/20/2022,11/09/2022,David Melo,100
Closed,2303,ASOGUABO,08/19/2022,Courchesne Larose,"33,435.72","29,761.87","3,673.85",C00007,07/20/2022,11/09/2022,David Melo,100
Closed,2302,ASOGUABO,08/20/2022,Costco Vaughan Wet,"33,368.69","28,618.31","4,750.38",C00006/004,07/20/2022,11/09/2022,David Melo,100
Closed,2300,C.I. AGRICOLAS LAS FLORES S.A.S.,08/15/2022,Sobeys BCH,"33,494.40","28,645.51","4,848.89",C00024/001,07/13/2022,11/09/2022,David Melo,100
Closed,2299,COQUIMBA,08/15/2022,"Chiovitti Banana Co., Ltd","29,876.34","26,296.83","3,579.51",C00004,07/13/2022,11/09/2022,David Melo,100
Closed,2291,COQUIMBA,08/18/2022,"Chiovitti Banana Co., Ltd","29,922.63","25,381.06","4,541.57",C00004,07/13/2022,11/09/2022,David Melo,100
Closed,2292,APPBOSA,08/12/2022,Sobeys BCH,"33,494.40","29,479.77","4,014.63",C00024/001,07/13/2022,11/09/2022,David Melo,100
Closed,2298,APPBOSA,08/18/2022,Costco Vaughan Wet,"33,165.76","28,633.85","4,531.91",C00006/004,07/13/2022,11/09/2022,David Melo,100
Closed,2297,APPBOSA,08/17/2022,Costco Vaughan Wet,"33,165.77","28,536.09","4,629.68",C00006/004,07/13/2022,11/09/2022,David Melo,100
Closed,2301,ASOGUABO,08/15/2022,MIXED Chiov Gambles,"33,680.59","29,123.65","4,556.94",,07/13/2022,11/09/2022,David Melo,100
Closed,2295,ASOGUABO,08/15/2022,Costco Vaughan Wet,"32,834.41","27,825.65","5,008.76",C00006/004,07/13/2022,11/09/2022,David Melo,100
Closed,2293,ASOGUABO,08/11/2022,MIXED Chiov Gambles,"30,935.53","28,132.70","2,802.83",,07/13/2022,03/30/2023,David Melo,100
Closed,2294,ASOGUABO,08/15/2022,Courchesne Larose,"33,222.10","29,142.59","4,079.51",C00007,07/13/2022,11/09/2022,David Melo,100
Closed,2290,ASOGUABO,08/13/2022,Costco Vaughan Wet,"32,834.42","28,844.02","3,990.40",C00006/004,07/13/2022,03/30/2023,David Melo,100
Closed,2296,Coliman Pacific Corporation,08/12/2022,Sobeys Whitby,"33,563.50","26,711.16","6,852.34",C00025/001,07/13/2022,03/30/2023,David Melo,44
Closed,2289,C.I. AGRICOLAS LAS FLORES S.A.S.,08/08/2022,Courchesne Larose,"33,090.83","28,445.45","4,645.38",C00007,07/06/2022,11/09/2022,David Melo,100
Closed,2287,C.I. AGRICOLAS LAS FLORES S.A.S.,08/08/2022,Sobeys BCH,"33,494.40","28,622.91","4,871.49",C00024/001,07/06/2022,11/09/2022,David Melo,100
Closed,2283,APPBOSA,08/04/2022,Sobeys BCH,"33,494.40","29,673.67","3,820.73",C00024/001,07/06/2022,11/09/2022,David Melo,100
Closed,2281,COQUIMBA,08/04/2022,"Chiovitti Banana Co., Ltd","29,751.36","25,850.23","3,901.13",C00004,07/06/2022,11/09/2022,David Melo,100
Closed,2288,ASOGUABO,08/08/2022,MIXED Chiov Gambles,"28,318.44","26,909.87","1,408.57",,07/06/2022,11/15/2022,David Melo,100
Closed,2286,ASOGUABO,08/09/2022,"Chiovitti Banana Co., Ltd","29,811.53","26,126.42","3,685.11",C00004,07/06/2022,11/09/2022,David Melo,100
Closed,2284,ASOGUABO,08/08/2022,Costco Vaughan Wet,"33,222.27","28,033.04","5,189.23",C00006/004,07/06/2022,11/09/2022,David Melo,100
Closed,2280,ASOGUABO,08/03/2022,Courchesne Larose,"33,080.54","30,000.75","3,079.79",C00007,07/06/2022,11/09/2022,David Melo,100
Closed,2279,ASOGUABO,08/06/2022,Costco Vaughan Wet,"33,222.27","28,918.52","4,303.75",C00006/004,07/06/2022,11/09/2022,David Melo,100
Closed,2263,Coliman Pacific Corporation,09/23/2022,Sobeys Whitby,"33,916.80","25,348.97","8,567.83",C00025/001,07/06/2022,03/30/2023,David Melo,100
Closed,2282,ASOGUABO,08/04/2022,MIXED Chiov Gambles,"31,096.40","28,342.31","2,754.09",,07/06/2022,03/30/2023,David Melo,100
Closed,2278,Coliman Pacific Corporation,07/22/2022,Sobeys Whitby,"33,916.80","28,382.52","5,534.28",C00025/001,06/30/2022,11/09/2022,Jennie Coleman,100
Closed,2285,ASOGUABO,08/08/2022,"Chiovitti Banana Co., Ltd","29,758.30","25,807.47","3,950.83",C00004,06/30/2022,11/09/2022,Jennie Coleman,100
Closed,2271,C.I. AGRICOLAS LAS FLORES S.A.S.,07/29/2022,Courchesne Larose,"33,005.90","28,406.47","4,599.43",C00007,06/23/2022,11/09/2022,David Melo,100
Closed,2275,COQUIMBA,08/01/2022,"Chiovitti Banana Co., Ltd","29,681.92","26,389.61","3,292.31",C00004,06/23/2022,11/09/2022,David Melo,100
Closed,2267,COQUIMBA,07/28/2022,"Chiovitti Banana Co., Ltd","29,846.27","25,725.71","4,120.56",C00004,06/23/2022,11/09/2022,David Melo,100
Closed,2276,APPBOSA,08/01/2022,Costco Vaughan Wet,"33,494.40","30,212.94","3,281.46",C00006/004,06/23/2022,11/09/2022,David Melo,100
Closed,2274,APPBOSA,08/04/2022,Costco Vaughan Wet,"33,016.79","28,578.62","4,438.17",C00006/004,06/23/2022,11/09/2022,David Melo,100
Closed,2270,APPBOSA,08/02/2022,Costco Vaughan Wet,"33,021.92","28,297.95","4,723.97",C00006/004,06/23/2022,11/09/2022,David Melo,100
Closed,2272,APPBOSA,07/29/2022,Sobeys Whitby,"33,916.80","29,317.64","4,599.16",C00025/001,06/23/2022,11/09/2022,David Melo,100
Closed,2277,ASOGUABO,07/30/2022,MIXED Chiov Gambles,"30,371.96","28,436.98","1,934.98",,06/23/2022,11/15/2022,David Melo,100
Closed,2273,ASOGUABO,07/30/2022,Costco Vaughan Wet,"32,939.73","27,964.15","4,975.58",C00006/004,06/23/2022,11/09/2022,David Melo,100
Closed,2268,ASOGUABO,07/28/2022,Sobeys BCH,"29,761.17","25,957.05","3,804.12",C00024/001,06/23/2022,11/09/2022,David Melo,100
Closed,2269,ASOGUABO,07/29/2022,MIXED Chiov Gambles,"32,049.29","27,785.33","4,263.96",,06/23/2022,11/09/2022,David Melo,100
Closed,2266,ASOGUABO,08/03/2022,Costco Vaughan Wet,"33,014.22","28,975.83","4,038.39",C00006/004,06/23/2022,11/09/2022,David Melo,100
Closed,2264,C.I. AGRICOLAS LAS FLORES S.A.S.,07/25/2022,Sobeys BCH,"33,494.40","28,769.02","4,725.38",C00024/001,06/22/2022,11/09/2022,David Melo,100
Closed,2262,C.I. AGRICOLAS LAS FLORES S.A.S.,07/25/2022,Courchesne Larose,"33,077.96","28,996.50","4,081.46",C00007,06/22/2022,11/14/2022,David Melo,100
Closed,2254,COQUIMBA,07/21/2022,"Chiovitti Banana Co., Ltd","29,820.79","25,531.32","4,289.47",C00004,06/22/2022,11/09/2022,David Melo,100
Closed,2261,APPBOSA,08/10/2022,Costco Vaughan Wet,"32,849.83","28,798.39","4,051.44",C00006/004,06/22/2022,11/09/2022,David Melo,100
Closed,2257,APPBOSA,08/11/2022,Costco Vaughan Wet,"32,849.83","28,623.72","4,226.11",C00006/004,06/22/2022,11/09/2022,David Melo,100
Closed,2259,Coliman Pacific Corporation,08/05/2022,Sobeys Whitby,"33,916.80","27,106.89","6,809.91",C00025/001,06/22/2022,11/09/2022,David Melo,100
Closed,2265,ASOGUABO,07/25/2022,MIXED Chiov Gambles,"33,534.46","29,434.89","4,099.57",,06/22/2022,11/09/2022,David Melo,100
Closed,2258,ASOGUABO,07/25/2022,"Chiovitti Banana Co., Ltd","29,405.88","25,712.76","3,693.12",C00004,06/22/2022,11/09/2022,David Melo,100
Closed,2260,ASOGUABO,07/27/2022,Costco Vaughan Wet,"33,063.02","28,408.04","4,654.98",C00006/004,06/22/2022,11/09/2022,David Melo,100
Closed,2256,ASOGUABO,07/21/2022,Sobeys BCH,"33,494.40","29,266.60","4,227.80",C00024/001,06/22/2022,11/09/2022,David Melo,100
Closed,2255,ASOGUABO,07/21/2022,MIXED Chiov Gambles,"30,959.95","26,954.29","4,005.66",,06/22/2022,03/30/2023,David Melo,100
Closed,2253,ASOGUABO,07/20/2022,Courchesne Larose,"33,211.80","29,963.12","3,248.68",C00007,06/22/2022,11/09/2022,David Melo,100
Closed,2252,ASOGUABO,07/23/2022,Costco Vaughan Wet,"33,122.10","28,186.59","4,935.51",C00006/004,06/22/2022,11/09/2022,David Melo,100
Closed,2244,Coliman Pacific Corporation,07/02/2022,Courchesne Larose,"33,165.47","29,776.60","3,388.87",C00007,06/20/2022,11/09/2022,David Melo,44
Closed,2245,C.I. AGRICOLAS LAS FLORES S.A.S.,07/16/2022,Sobeys BCH,"33,494.40","27,870.86","5,623.54",C00024/001,06/15/2022,11/09/2022,David Melo,100
Closed,2240,COQUIMBA,07/18/2022,"Chiovitti Banana Co., Ltd","29,968.92","26,108.81","3,860.11",C00004,06/15/2022,11/09/2022,David Melo,100
Closed,2250,APPBOSA,07/18/2022,Sobeys BCH,"33,494.40","29,727.27","3,767.13",C00024/001,06/15/2022,11/09/2022,David Melo,100
Closed,2248,ASOGUABO,07/16/2022,Costco Vaughan Wet,"33,489.41","27,908.67","5,580.74",C00006/004,06/15/2022,11/09/2022,David Melo,100
Closed,2243,APPBOSA,07/18/2022,Costco Vaughan Wet,"33,258.23","27,967.30","5,290.93",C00006/004,06/15/2022,11/09/2022,David Melo,100
Closed,2246,Coliman Pacific Corporation,07/15/2022,Sobeys Whitby,"33,916.80","28,800.13","5,116.67",C00025/001,06/15/2022,11/09/2022,David Melo,100
Closed,2251,ASOGUABO,07/16/2022,MIXED Chiov Gambles,"33,251.29","28,970.37","4,280.92",,06/15/2022,11/09/2022,David Melo,100
Closed,2249,ASOGUABO,07/14/2022,"Chiovitti Banana Co., Ltd","30,033.73","26,214.95","3,818.78",C00004,06/15/2022,11/09/2022,David Melo,100
Closed,2247,ASOGUABO,07/20/2022,Costco Vaughan Wet,"33,145.21","27,946.72","5,198.49",C00006/004,06/15/2022,11/09/2022,David Melo,100
Closed,2242,Coliman Pacific Corporation,07/14/2022,Courchesne Larose,"33,814.06","28,756.93","5,057.13",C00007,06/15/2022,11/09/2022,David Melo,100
Closed,2241,ASOGUABO,07/14/2022,MIXED Chiov Gambles,"31,019.54","26,210.41","4,809.13",,06/15/2022,11/09/2022,David Melo,100
Closed,2239,ASOGUABO,07/21/2022,Costco Vaughan Wet,"32,938.32","24,934.10","8,004.22",C00006/004,06/15/2022,11/09/2022,David Melo,100
Closed,2238,ASOGUABO,07/12/2022,MIXED Chiov Gambles,"33,192.62","28,198.48","4,994.14",,06/09/2022,11/09/2022,David Melo,100
Closed,2236,ASOGUABO,07/11/2022,"Chiovitti Banana Co., Ltd","29,744.51","25,365.31","4,379.20",C00004,06/09/2022,11/09/2022,David Melo,100
Closed,2231,ASOGUABO,07/08/2022,"Chiovitti Banana Co., Ltd","31,926.18","27,076.14","4,850.04",C00004,06/09/2022,11/09/2022,David Melo,100
Closed,2230,ASOGUABO,07/14/2022,Costco Vaughan Wet,"33,330.15","27,533.22","5,796.93",C00006/004,06/09/2022,11/09/2022,David Melo,100
Closed,2227,ASOGUABO,07/07/2022,Sobeys BCH,"32,377.92","27,980.95","4,396.97",C00024/001,06/09/2022,11/09/2022,David Melo,100
Closed,2226,ASOGUABO,07/08/2022,MIXED Chiov Gambles,"31,396.41","26,668.53","4,727.88",,06/09/2022,11/09/2022,David Melo,100
Closed,2225,ASOGUABO,07/09/2022,Costco Vaughan Wet,"33,309.61","28,928.48","4,381.13",C00006/004,06/09/2022,11/09/2022,David Melo,100
Closed,2228,COQUIMBA,07/07/2022,"Chiovitti Banana Co., Ltd","30,056.88","25,031.93","5,024.95",C00004,06/08/2022,11/09/2022,David Melo,100
Closed,2235,C.I. AGRICOLAS LAS FLORES S.A.S.,07/11/2022,Courchesne Larose,"33,458.88","28,364.20","5,094.68",C00007,06/08/2022,11/09/2022,David Melo,100
Closed,2229,C.I. AGRICOLAS LAS FLORES S.A.S.,07/08/2022,Courchesne Larose,"33,422.85","27,774.40","5,648.45",C00007,06/08/2022,11/09/2022,David Melo,100
Closed,2237,APPBOSA,07/11/2022,Sobeys BCH,"33,494.40","29,553.71","3,940.69",C00024/001,06/08/2022,11/09/2022,David Melo,100
Closed,2234,APPBOSA,07/11/2022,Costco Vaughan Wet,"33,391.80","27,940.12","5,451.68",C00006/004,06/08/2022,11/09/2022,David Melo,100
Closed,2233,APPBOSA,07/13/2022,Sobeys BCH,"33,330.15","28,129.21","5,200.94",C00024/001,06/08/2022,11/09/2022,David Melo,100
Closed,2232,APPBOSA,07/08/2022,Sobeys Whitby,"33,916.80","28,973.73","4,943.07",C00025/001,06/08/2022,11/09/2022,David Melo,100
Closed,2224,ASOGUABO,07/04/2022,MIXED Chiov Gambles,"32,843.79","28,155.03","4,688.76",,06/01/2022,11/09/2022,David Melo,100
Closed,2223,APPBOSA,07/08/2022,Sobeys BCH,"33,494.40","28,622.69","4,871.71",C00024/001,06/01/2022,11/09/2022,David Melo,100
Closed,2222,ASOGUABO,07/04/2022,"Chiovitti Banana Co., Ltd","29,825.42","25,417.79","4,407.63",C00004,06/01/2022,11/09/2022,David Melo,100
Closed,2221,APPBOSA,07/07/2022,Costco Vaughan Wet,"33,355.84","28,034.70","5,321.14",C00006/004,06/01/2022,11/09/2022,David Melo,100
Closed,2220,C.I. AGRICOLAS LAS FLORES S.A.S.,07/02/2022,Sobeys Whitby,"33,916.80","27,503.42","6,413.38",C00025/001,06/01/2022,11/09/2022,David Melo,100
Closed,2219,ASOGUABO,07/01/2022,"Chiovitti Banana Co., Ltd","31,475.75","26,557.80","4,917.95",C00004,06/01/2022,11/09/2022,David Melo,100
Closed,2218,APPBOSA,07/04/2022,Costco Vaughan Wet,"33,098.98","27,777.21","5,321.77",C00006/004,06/01/2022,11/09/2022,David Melo,100
Closed,2217,COQUIMBA,06/30/2022,"Chiovitti Banana Co., Ltd","29,806.90","25,232.53","4,574.37",C00004,06/01/2022,11/09/2022,David Melo,100
Closed,2216,ASOGUABO,07/06/2022,Costco Vaughan Wet,"33,080.92","27,588.22","5,492.70",C00006/004,06/01/2022,11/09/2022,David Melo,100
Closed,2215,C.I. AGRICOLAS LAS FLORES S.A.S.,06/30/2022,Sobeys BCH,"33,494.40","28,090.37","5,404.03",C00024/001,06/01/2022,11/09/2022,David Melo,100
Closed,2214,ASOGUABO,06/30/2022,MIXED Chiov Gambles,"31,135.30","26,345.28","4,790.02",,06/01/2022,11/09/2022,David Melo,100
Closed,2213,ASOGUABO,07/02/2022,Costco Vaughan Wet,"33,098.98","28,503.13","4,595.85",C00006/004,06/01/2022,11/09/2022,David Melo,100
Closed,2211,C.I. AGRICOLAS LAS FLORES S.A.S.,06/23/2022,Courchesne Larose,"33,412.55","27,252.46","6,160.09",C00007,05/25/2022,11/09/2022,David Melo,44
Closed,2212,APPBOSA,06/27/2022,Sobeys BCH,"33,494.40","29,080.46","4,413.94",C00024/001,05/25/2022,11/09/2022,David Melo,44
Closed,2210,ASOGUABO,06/30/2022,Costco Vaughan Wet,"33,078.43","27,313.88","5,764.55",C00006/004,05/25/2022,11/09/2022,David Melo,44
Closed,2209,ASOGUABO,06/25/2022,"Chiovitti Banana Co., Ltd","29,934.20","25,174.76","4,759.44",C00004,05/25/2022,11/09/2022,David Melo,44
Closed,2208,ASOGUABO,06/27/2022,MIXED Chiov Gambles,"38,999.62","28,153.22","10,846.40",,05/25/2022,11/09/2022,David Melo,44
Closed,2207,ASOGUABO,06/24/2022,Sobeys Whitby,"33,280.86","27,875.92","5,404.94",C00025/001,05/25/2022,11/09/2022,David Melo,44
Closed,2206,APPBOSA,06/27/2022,Costco Vaughan Wet,"33,101.55","27,779.70","5,321.85",C00006/004,05/25/2022,11/09/2022,David Melo,44
Closed,2204,APPBOSA,06/29/2022,Costco Vaughan Wet,"33,078.43","28,088.93","4,989.50",C00006/004,05/25/2022,11/09/2022,David Melo,44
Closed,2203,APPBOSA,06/27/2022,Courchesne Larose,"33,168.05","29,443.91","3,724.14",C00007,05/25/2022,11/09/2022,David Melo,44
Closed,2202,COQUIMBA,06/23/2022,"Chiovitti Banana Co., Ltd","30,047.62","24,847.89","5,199.73",C00004,05/25/2022,11/09/2022,David Melo,100
Closed,2205,ASOGUABO,06/23/2022,Sobeys BCH,"31,680.00","28,346.73","3,333.27",C00024/001,05/25/2022,11/09/2022,David Melo,44
Closed,2201,ASOGUABO,06/23/2022,MIXED Chiov Gambles,"31,386.74","26,835.96","4,550.78",,05/25/2022,11/09/2022,David Melo,100
Closed,2200,ASOGUABO,06/25/2022,Costco Vaughan Wet,"33,219.70","28,031.41","5,188.29",C00006/004,05/25/2022,11/09/2022,David Melo,100
Closed,2199,Coliman Pacific Corporation,06/24/2022,"Chiovitti Banana Co., Ltd","31,840.01","27,794.78","4,045.23",C00004,05/17/2022,11/09/2022,David Melo,44
Closed,2198,C.I. AGRICOLAS LAS FLORES S.A.S.,06/18/2022,Courchesne Larose,"31,909.68","27,284.16","4,625.52",C00007,05/17/2022,11/09/2022,David Melo,100
Closed,2197,ASOGUABO,06/18/2022,Costco Vaughan Wet,"33,206.86","27,368.72","5,838.14",C00006/004,05/17/2022,11/09/2022,David Melo,100
Closed,2196,ASOGUABO,06/20/2022,"Chiovitti Banana Co., Ltd","29,104.21","24,374.64","4,729.57",C00004,05/17/2022,11/09/2022,David Melo,100
Closed,2195,ASOGUABO,06/17/2022,MIXED Chiov Gambles,"31,141.34","27,634.07","3,507.27",,05/17/2022,11/09/2022,David Melo,100
Closed,2194,ASOGUABO,06/21/2022,Sobeys Whitby,"32,428.80","27,932.35","4,496.45",C00025/001,05/17/2022,11/09/2022,David Melo,100
Closed,2193,APPBOSA,06/16/2022,Costco Vaughan Wet,"33,206.86","27,729.59","5,477.27",C00006/004,05/17/2022,11/09/2022,David Melo,100
Closed,2192,ASOGUABO,06/17/2022,"Chiovitti Banana Co., Ltd","29,988.84","26,556.15","3,432.69",C00004,05/17/2022,11/09/2022,David Melo,100
Closed,2191,COQUIMBA,06/17/2022,"Chiovitti Banana Co., Ltd","28,068.01","24,879.04","3,188.97",C00004,05/17/2022,03/30/2023,David Melo,100
Closed,2190,APPBOSA,06/22/2022,Costco Vaughan Wet,"33,209.43","28,245.92","4,963.51",C00006/004,05/17/2022,11/09/2022,David Melo,100
Closed,2189,APPBOSA,06/20/2022,Sobeys BCH,"31,680.00","28,988.85","2,691.15",C00024/001,05/17/2022,11/09/2022,David Melo,100
Closed,2188,ASOGUABO,06/20/2022,MIXED Chiov Gambles,"30,053.57","27,460.92","2,592.65",,05/17/2022,11/09/2022,David Melo,100
Closed,2187,ASOGUABO,06/20/2022,Costco Vaughan Wet,"33,481.70","28,376.10","5,105.60",C00006/004,05/17/2022,11/09/2022,David Melo,100
Closed,2186,APPBOSA,06/08/2022,Courchesne Larose,"30,952.51","28,763.62","2,188.89",C00007,05/12/2022,11/09/2022,David Melo,100
Closed,2185,C.I. AGRICOLAS LAS FLORES S.A.S.,06/08/2022,Sobeys BCH,"31,680.00","27,495.89","4,184.11",C00024/001,05/11/2022,11/09/2022,David Melo,100
Closed,2184,ASOGUABO,06/13/2022,MIXED Chiov Gambles,"30,720.87","28,902.80","1,818.07",,05/11/2022,11/09/2022,David Melo,100
Closed,2183,APPBOSA,06/15/2022,Costco Vaughan Wet,"33,258.23","28,047.96","5,210.27",C00006/004,05/11/2022,11/09/2022,David Melo,100
Closed,2182,C.I. AGRICOLAS LAS FLORES S.A.S.,06/13/2022,Sobeys BCH,"31,680.00","27,771.81","3,908.19",C00024/001,05/11/2022,11/09/2022,David Melo,100
Closed,2181,ASOGUABO,06/13/2022,"Chiovitti Banana Co., Ltd","27,689.03","25,453.69","2,235.34",C00004,05/11/2022,11/09/2022,David Melo,100
Closed,2180,C.I. AGRICOLAS LAS FLORES S.A.S.,06/11/2022,Sobeys Whitby,"32,428.80","27,521.22","4,907.58",C00025/001,05/11/2022,11/09/2022,David Melo,100
Closed,2179,APPBOSA,06/11/2022,Costco Vaughan Wet,"32,819.00","27,791.55","5,027.45",C00006/004,05/11/2022,11/09/2022,David Melo,100
Closed,2178,ASOGUABO,06/13/2022,Courchesne Larose,"31,478.83","28,632.37","2,846.46",C00007,05/11/2022,11/09/2022,David Melo,100
Closed,2177,ASOGUABO,06/10/2022,"Chiovitti Banana Co., Ltd","29,395.28","26,777.01","2,618.27",C00004,05/11/2022,11/09/2022,David Melo,100
Closed,2176,COQUIMBA,06/09/2022,"Chiovitti Banana Co., Ltd","27,226.07","24,841.44","2,384.63",C00004,05/11/2022,11/09/2022,David Melo,100
