Status,job,Supplier,Customer,Expense,Income,Profit,Customer:Account Number,Date,Due Date,End Date,Employee
Closed,2413,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,29498.76,34780.8,5282.04,C00024/001,9/16/2022,10/20/2022,3/30/2023,David Melo
Closed,2414,ASOGUABO,MIXED Chiov Gambles,27306.31,32788.15,5481.84,,9/16/2022,10/20/2022,11/9/2022,David Melo
Closed,2415,APPBOSA,Costco Vaughan Wet,29672.92,35246.33,5573.41,C00006/004,9/16/2022,10/24/2022,11/9/2022,David Melo
Closed,2416,Coliman Pacific Corporation,Sobeys BCH,25685.56,35222.4,9536.84,C00024/001,9/16/2022,10/21/2022,3/30/2023,David Melo
Closed,2417,C.I. AGRICOLAS LAS FLORES S.A.S.,Courchesne Larose,29404.76,35335.15,5930.39,C00007,9/16/2022,10/20/2022,11/9/2022,David Melo
Closed,2418,ASOGUABO,Costco Vaughan Wet,28915.22,34796.82,5881.6,C00006/004,9/16/2022,10/27/2022,3/30/2023,David Melo
Closed,2419,C.I. AGRICOLAS LAS FLORES S.A.S.,Costco Vaughan Wet,29253.18,33833.63,4580.45,C00006/004,9/16/2022,10/27/2022,11/9/2022,David Melo
Closed,2420,COQUIMBA,"Chiovitti Banana Co., Ltd",26436.47,31760.39,5323.92,C00004,9/16/2022,10/24/2022,3/30/2023,David Melo
Closed,2421,APPBOSA,MIXED Chiov Gambles,31488.24,35804.54,4316.3,,9/16/2022,10/24/2022,11/9/2022,David Melo
Closed,2422,ASOGUABO,Sobeys BCH,30373.81,34780.8,4406.99,C00024/001,9/16/2022,10/24/2022,11/29/2022,David Melo
Closed,2423,COQUIMBA,"Chiovitti Banana Co., Ltd",25232.09,31753.45,6521.36,C00004,9/19/2022,10/6/2022,11/9/2022,David Melo
Closed,2424,ASOGUABO,Costco Vaughan Wet,31247.8,35010.02,3762.22,C00006/004,9/28/2022,11/3/2022,3/30/2023,David Melo
Closed,2425,COQUIMBA,"Chiovitti Banana Co., Ltd",25630.18,31355.34,5725.16,C00004,9/28/2022,10/27/2022,11/9/2022,David Melo
Closed,2426,ASOGUABO,MIXED Chiov Gambles,27711.22,32353.49,4642.27,,9/28/2022,10/27/2022,11/9/2022,David Melo
Closed,2427,APPBOSA,Costco Vaughan Wet,29557.66,34971.49,5413.83,C00006/004,9/28/2022,10/31/2022,3/30/2023,David Melo
Closed,2428,C.I. AGRICOLAS LAS FLORES S.A.S.,Courchesne Larose,29749.04,34866.73,5117.69,C00007,9/28/2022,10/27/2022,3/30/2023,David Melo
Closed,2429,ASOGUABO,Costco Vaughan Wet,30233.39,35010.02,4776.63,C00006/004,9/28/2022,11/2/2022,3/30/2023,David Melo
Closed,2430,ASOGUABO,Costco Vaughan Wet,28958.3,34971.49,6013.19,C00006/004,9/28/2022,10/29/2022,3/30/2023,David Melo
Closed,2431,ASOGUABO,"Chiovitti Banana Co., Ltd",27028.93,31591.43,4562.5,C00004,9/28/2022,10/31/2022,3/30/2023,David Melo
Closed,2432,ASOGUABO,Courchesne Larose,30322.37,35129.25,4806.88,C00007,9/28/2022,10/31/2022,3/30/2023,David Melo
Closed,2433,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,29863.69,34780.8,4917.11,C00024/001,9/28/2022,10/27/2022,3/30/2023,David Melo
Closed,2434,ASOGUABO,Costco Vaughan Wet,31518.5,34362.73,2844.23,C00006/004,10/5/2022,11/11/2022,3/30/2023,David Melo
Closed,2435,COQUIMBA,"Chiovitti Banana Co., Ltd",25527.89,31822.89,6295,C00004,10/5/2022,11/3/2022,3/30/2023,David Melo
Closed,2436,ASOGUABO,MIXED Chiov Gambles,27949.4,33443.73,5494.33,,10/5/2022,11/3/2022,3/30/2023,David Melo
Closed,2437,APPBOSA,Costco Vaughan Wet,29508.24,34190.63,4682.39,C00006/004,10/5/2022,11/17/2022,3/30/2023,David Melo
Closed,2438,Coliman Pacific Corporation,Sobeys Whitby,26272.19,35222.4,8950.21,C00025/001,10/5/2022,11/4/2022,3/30/2023,David Melo
Closed,2439,C.I. AGRICOLAS LAS FLORES S.A.S.,Courchesne Larose,29767.13,34789.52,5022.39,C00007,10/5/2022,11/5/2022,3/30/2023,David Melo
Closed,2440,APPBOSA,Costco Vaughan Wet,29662.04,34380.71,4718.67,C00006/004,10/5/2022,11/19/2022,3/30/2023,David Melo
Closed,2441,ASOGUABO,Costco Vaughan Wet,29064.86,34719.77,5654.91,C00006/004,10/5/2022,11/7/2022,3/30/2023,David Melo
Closed,2442,COQUIMBA,"Chiovitti Banana Co., Ltd",26360.54,31230.36,4869.82,C00004,10/5/2022,11/7/2022,3/30/2023,David Melo
Closed,2443,ASOGUABO,MIXED Chiov Gambles,30400.09,35207.02,4806.93,,10/5/2022,11/7/2022,3/30/2023,David Melo
Closed,2444,APPBOSA,Sobeys BCH,30893.13,34780.8,3887.67,C00024/001,10/5/2022,11/10/2022,3/30/2023,David Melo
Closed,2445,ASOGUABO,Sobeys BCH,30284.79,34780.8,4496.01,C00024/001,10/5/2022,11/3/2022,3/30/2023,David Melo
Closed,2446,COQUIMBA,"Chiovitti Banana Co., Ltd",25614.22,30807.47,5193.25,C00004,10/6/2022,4/20/2023,8/29/2023,David Melo
Closed,2447,Coliman Pacific Corporation,MIXED Chiov Gambles,25747.02,35614.07,9867.05,,10/7/2022,10/31/2022,3/30/2023,David Melo
Closed,2448,ASOGUABO,Costco Vaughan Wet,31222.08,34362.73,3140.65,C00006/004,10/12/2022,11/14/2022,3/30/2023,Marie Lamare
Closed,2449,COQUIMBA,"Chiovitti Banana Co., Ltd",25401.44,30964.19,5562.75,C00004,10/12/2022,11/10/2022,3/30/2023,Marie Lamare
Closed,2450,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,29574.1,35222.4,5648.3,C00024/001,10/12/2022,11/11/2022,3/30/2023,Marie Lamare
Closed,2451,ASOGUABO,MIXED Chiov Gambles,27742.16,32541.29,4799.13,,10/12/2022,11/10/2022,3/30/2023,Marie Lamare
Closed,2452,COQUIMBA,"Chiovitti Banana Co., Ltd",25933.56,30845.07,4911.51,C00004,3/22/2023,4/24/2023,8/29/2023,David Melo
Closed,2453,APPBOSA,Costco Vaughan Wet,29684.3,33411.56,3727.26,C00006/004,10/12/2022,11/14/2022,3/30/2023,Marie Lamare
Closed,2454,ASOGUABO,Courchesne Larose,29874.59,34431.76,4557.17,C00007,10/13/2022,11/11/2022,3/30/2023,David Melo
Closed,2455,Coliman Pacific Corporation,Sobeys Whitby,26857.44,34780.8,7923.36,C00025/001,10/12/2022,11/8/2022,3/30/2023,Marie Lamare
Closed,2456,APPBOSA,Costco Vaughan Wet,30019.77,34552.81,4533.04,C00006/004,10/12/2022,11/21/2022,3/30/2023,Marie Lamare
Closed,2457,ASOGUABO,Costco Vaughan Wet,29271.28,33429.04,4157.76,C00006/004,10/12/2022,11/18/2022,3/30/2023,Marie Lamare
Closed,2458,ASOGUABO,"Chiovitti Banana Co., Ltd",26575.86,30964.18,4388.32,C00004,10/12/2022,11/14/2022,3/30/2023,Marie Lamare
Closed,2459,ASOGUABO,MIXED Chiov Gambles,30232.5,34672.12,4439.62,,10/12/2022,11/14/2022,3/30/2023,Marie Lamare
Closed,2460,APPBOSA,Sobeys BCH,31340.48,34780.8,3440.32,C00024/001,10/12/2022,11/15/2022,3/30/2023,Marie Lamare
Closed,2461,C.I. AGRICOLAS LAS FLORES S.A.S.,Courchesne Larose,29927.57,34200.13,4272.56,C00007,10/12/2022,11/14/2022,3/30/2023,Marie Lamare
Closed,2462,Coliman Pacific Corporation,Sobeys BCH,26786.65,34780.8,7994.15,C00024/001,10/17/2022,10/31/2022,12/7/2022,David Melo
Closed,2463,ASOGUABO,Costco Vaughan Wet,30959.61,33456.51,2496.9,C00006/004,10/19/2022,11/22/2022,3/30/2023,David Melo
Closed,2464,COQUIMBA,"Chiovitti Banana Co., Ltd",25256.72,31265.08,6008.36,C00004,10/19/2022,11/30/2022,3/30/2023,David Melo
Closed,2465,ASOGUABO,MIXED Chiov Gambles,27499.98,32473.18,4973.2,,10/19/2022,11/17/2022,3/30/2023,David Melo
Closed,2466,APPBOSA,Costco Vaughan Wet,29156.9,34360.17,5203.27,C00006/004,10/19/2022,11/26/2022,3/30/2023,David Melo
Closed,2467,Coliman Pacific Corporation,Sobeys Whitby,26486.81,35142.89,8656.08,C00025/001,10/19/2022,11/25/2022,3/30/2023,David Melo
Closed,2468,APPBOSA,Costco Vaughan Wet,30087.84,34260,4172.16,C00006/004,10/19/2022,11/24/2022,3/30/2023,David Melo
Closed,2469,APPBOSA,Sobeys BCH,30740.87,34780.8,4039.93,C00024/001,10/19/2022,11/21/2022,3/30/2023,David Melo
Closed,2470,COQUIMBA,"Chiovitti Banana Co., Ltd",25294.84,30980.39,5685.55,C00004,10/19/2022,11/18/2022,3/30/2023,David Melo
Closed,2471,ASOGUABO,MIXED Chiov Gambles,29960.56,35100.04,5139.48,,10/19/2022,11/21/2022,3/30/2023,David Melo
Closed,2472,ASOGUABO,MIXED Chiov Gambles,30655.41,34978.39,4322.98,,3/22/2023,4/24/2023,8/29/2023,David Melo
Closed,2473,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,29085.45,35222.4,6136.95,C00024/001,10/19/2022,11/18/2022,3/30/2023,David Melo
Closed,2474,ASOGUABO,Courchesne Larose,29617.38,34449.78,4832.4,C00007,10/20/2022,11/19/2022,3/30/2023,David Melo
Closed,2475,ASOGUABO,Costco Vaughan Wet,30673.41,34504.01,3830.6,C00006/004,10/26/2022,12/1/2022,3/30/2023,David Melo
Closed,2476,COQUIMBA,"Chiovitti Banana Co., Ltd",25152.39,31172.49,6020.1,C00004,10/26/2022,12/2/2022,3/30/2023,David Melo
Closed,2477,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,29293.19,34780.8,5487.61,C00024/001,10/26/2022,11/24/2022,3/30/2023,David Melo
Closed,2478,ASOGUABO,MIXED Chiov Gambles,26799.09,32444.01,5644.92,,10/26/2022,11/24/2022,3/30/2023,David Melo
Closed,2479,APPBOSA,Courchesne Larose,30415.76,34328.82,3913.06,C00007,10/26/2022,11/24/2022,3/30/2023,David Melo
Closed,2480,Coliman Pacific Corporation,Sobeys Whitby,27331.74,35307.92,7976.18,C00025/001,10/26/2022,12/9/2022,3/30/2023,David Melo
Closed,2481,APPBOSA,Costco Vaughan Wet,29124.27,35035.71,5911.44,C00006/004,10/26/2022,12/7/2022,3/30/2023,David Melo
Closed,2482,ASOGUABO,Costco Vaughan Wet,28471.55,34555.38,6083.83,C00006/004,10/26/2022,11/28/2022,3/30/2023,David Melo
Closed,2483,ASOGUABO,"Chiovitti Banana Co., Ltd",26218.21,30871.61,4653.4,C00004,10/26/2022,11/24/2022,3/30/2023,David Melo
Closed,2484,ASOGUABO,MIXED Chiov Gambles,33016.97,34456.61,1439.64,,10/26/2022,12/1/2022,3/30/2023,David Melo
Closed,2485,APPBOSA,Sobeys BCH,31307.01,34780.8,3473.79,C00024/001,10/26/2022,11/28/2022,3/30/2023,David Melo
Closed,2486,ASOGUABO,Costco Vaughan Wet,29216.36,34593.9,5377.54,C00006/004,10/26/2022,12/3/2022,3/30/2023,David Melo
Closed,2487,C.I. AGRICOLAS LAS FLORES S.A.S.,Courchesne Larose,29752.61,34624.79,4872.18,C00007,10/26/2022,11/28/2022,3/30/2023,David Melo
Closed,2488,ASOGUABO,Costco Vaughan Wet,30448.37,34758.3,4309.93,C00006/004,11/2/2022,12/5/2022,3/30/2023,David Melo
Closed,2489,COQUIMBA,"Chiovitti Banana Co., Ltd",25874.23,31320.63,5446.4,C00004,11/2/2022,12/5/2022,3/30/2023,David Melo
Closed,2490,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,29153.51,34780.8,5627.29,C00024/001,11/2/2022,12/1/2022,3/30/2023,David Melo
Closed,2491,ASOGUABO,"Chiovitti Banana Co., Ltd",27490.11,32760.22,5270.11,C00004,11/2/2022,12/2/2022,3/30/2023,David Melo
Closed,2492,Marplantis Organic Sustainable Agriculture,Courchesne Larose,29563.59,34663.4,5099.81,C00007,11/2/2022,12/2/2022,11/7/2023,David Melo
Closed,2493,Coliman Pacific Corporation,Sobeys Whitby,26178.95,35202.25,9023.3,C00025/001,11/2/2022,12/1/2022,3/30/2023,David Melo
Closed,2494,APPBOSA,Costco Vaughan Wet,29124.27,35010.02,5885.75,C00006/004,11/2/2022,12/9/2022,3/30/2023,David Melo
Closed,2495,ASOGUABO,Costco Vaughan Wet,28548.14,35010.02,6461.88,C00006/004,11/2/2022,12/10/2022,3/30/2023,David Melo
Closed,2496,COQUIMBA,"Chiovitti Banana Co., Ltd",26078.83,31570.6,5491.77,C00004,11/2/2022,12/7/2022,3/30/2023,David Melo
Closed,2497,ASOGUABO,MIXED Chiov Gambles,29553.68,35308.78,5755.1,,11/2/2022,12/5/2022,3/30/2023,David Melo
Closed,2498,APPBOSA,Sobeys BCH,30632.86,34780.8,4147.94,C00024/001,11/2/2022,12/5/2022,3/30/2023,David Melo
Closed,2499,ASOGUABO,Costco Vaughan Wet,30460.22,34932.47,4472.25,C00006/004,11/9/2022,12/14/2022,3/30/2023,David Melo
Closed,2500,COQUIMBA,"Chiovitti Banana Co., Ltd",25235.8,31547.45,6311.65,C00004,11/9/2022,12/9/2022,3/30/2023,David Melo
Closed,2501,ASOGUABO,MIXED Chiov Gambles,31767.35,33154.26,1386.91,,11/9/2022,12/16/2022,3/30/2023,David Melo
Closed,2502,APPBOSA,Costco Vaughan Wet,28964.3,35010.02,6045.72,C00006/004,11/9/2022,12/12/2022,3/30/2023,David Melo
Closed,2503,Surgesa S.A.,Courchesne Larose,33784.72,35080.35,1295.63,C00007,12/1/2022,12/15/2022,3/30/2023,Naomi Bendayan
Closed,2504,APPBOSA,Costco Vaughan Wet,28992.6,35010.02,6017.42,C00006/004,11/9/2022,12/15/2022,3/30/2023,David Melo
Closed,2505,ASOGUABO,Costco Vaughan Wet,33084.12,35010.02,1925.9,C00006/004,11/9/2022,12/20/2022,3/30/2023,David Melo
Closed,2506,ASOGUABO,"Chiovitti Banana Co., Ltd",26216.71,31547.45,5330.74,C00004,11/9/2022,12/12/2022,3/30/2023,David Melo
Closed,2507,ASOGUABO,MIXED Chiov Gambles,29165.98,34962.37,5796.39,,11/9/2022,12/9/2022,3/30/2023,David Melo
Closed,2508,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,33201.41,34780.8,1579.39,C00024/001,11/9/2022,12/14/2022,3/30/2023,David Melo
Closed,2509,C.I. AGRICOLAS LAS FLORES S.A.S.,Courchesne Larose,29338.71,35080.35,5741.64,C00007,11/9/2022,12/9/2022,3/30/2023,David Melo
Closed,2510,APPBOSA,Sobeys BCH,30235.43,34780.8,4545.37,C00024/001,11/10/2022,12/8/2022,3/30/2023,David Melo
Closed,2511,ASOGUABO,Costco Varennes,30455.81,35010.02,4554.21,C00006/003,11/16/2022,12/17/2022,3/30/2023,Marie Lamare
Closed,2512,COQUIMBA,"Chiovitti Banana Co., Ltd",25471.66,31547.45,6075.79,C00004,11/16/2022,12/15/2022,3/30/2023,Marie Lamare
Closed,2513,APPBOSA,Sobeys BCH,30429.94,34780.8,4350.86,C00024/001,11/16/2022,12/15/2022,3/30/2023,Marie Lamare
Closed,2514,ASOGUABO,MIXED Chiov Gambles,27679.11,33079.9,5400.79,,11/16/2022,12/15/2022,3/30/2023,Marie Lamare
Closed,2515,APPBOSA,Costco Varennes,29180.84,34699.07,5518.23,C00006/003,11/16/2022,12/19/2022,3/30/2023,Marie Lamare
Closed,2516,Coliman Pacific Corporation,Sobeys Whitby,28092.46,35222.4,7129.94,C00025/001,11/16/2022,12/16/2022,3/30/2023,Marie Lamare
Closed,2517,ASOGUABO,Courchesne Larose,29509.5,35080.35,5570.85,C00007,11/16/2022,12/19/2022,3/30/2023,Marie Lamare
Closed,2518,ASOGUABO,Costco Varennes,29561.31,35010.02,5448.71,C00006/003,11/16/2022,12/22/2022,3/30/2023,Marie Lamare
Closed,2519,ASOGUABO,Costco Varennes,28712.51,35010.02,6297.51,C00006/003,11/16/2022,12/23/2022,3/30/2023,Marie Lamare
Closed,2520,COQUIMBA,"Chiovitti Banana Co., Ltd",25169.82,31547.45,6377.63,C00004,11/16/2022,12/20/2022,3/30/2023,Marie Lamare
Closed,2521,ASOGUABO,MIXED Chiov Gambles,29296.07,33555.97,4259.9,,11/16/2022,12/19/2022,3/30/2023,Marie Lamare
Closed,2522,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,29953.46,34780.8,4827.34,C00024/001,11/16/2022,12/19/2022,3/30/2023,Marie Lamare
Closed,2523,ASOGUABO,Costco Vaughan Wet,30634.75,35010.02,4375.27,C00006/004,11/23/2022,12/27/2022,3/30/2023,Marie Lamare
Closed,2524,COQUIMBA,"Chiovitti Banana Co., Ltd",25645.13,31547.45,5902.32,C00004,11/23/2022,12/24/2022,3/30/2023,Marie Lamare
Closed,2525,ASOGUABO,MIXED Chiov Gambles,27540.4,33154.26,5613.86,,11/23/2022,12/22/2022,3/30/2023,Marie Lamare
Closed,2526,ASOGUABO,Costco Vaughan Wet,31170.51,35010.02,3839.51,C00006/004,11/23/2022,12/29/2022,3/30/2023,Marie Lamare
Closed,2527,C.I. AGRICOLAS LAS FLORES S.A.S.,Courchesne Larose,29173.68,35080.35,5906.67,C00007,11/23/2022,12/29/2022,3/30/2023,Marie Lamare
Closed,2528,Coliman Pacific Corporation,Sobeys BCH,26228.06,31302.72,5074.66,C00024/001,11/23/2022,12/23/2022,3/30/2023,Marie Lamare
Closed,2529,APPBOSA,Costco Vaughan Wet,28770.43,35081.94,6311.51,C00006/004,11/9/2022,1/14/2023,3/30/2023,David Melo
Closed,2530,ASOGUABO,"Chiovitti Banana Co., Ltd",26650.48,31547.45,4896.97,C00004,11/23/2022,12/28/2022,3/30/2023,Marie Lamare
Closed,2531,ASOGUABO,MIXED Chiov Gambles,29679.12,34961.93,5282.81,,11/23/2022,12/26/2022,5/12/2023,Marie Lamare
Closed,2532,APPBOSA,Courchesne Larose,30150.25,34780.8,4630.55,C00007,11/23/2022,1/5/2023,3/30/2023,Marie Lamare
Closed,2533,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,29266.68,34780.8,5514.12,C00024/001,11/23/2022,12/28/2022,3/30/2023,Marie Lamare
Closed,2534,Gerifruit Organic Fruit,Courchesne Larose,29291.45,35152.41,5860.96,C00007,11/25/2022,1/4/2023,3/30/2023,Marie Lamare
Closed,2535,COQUIMBA,"Chiovitti Banana Co., Ltd",25874.38,31547.45,5673.07,C00004,11/30/2022,12/31/2022,3/30/2023,Jennie Coleman
Closed,2536,ASOGUABO,MIXED Chiov Gambles,27734.49,33154.26,5419.77,,11/30/2022,12/29/2022,3/30/2023,Karyne Manseau
Closed,2537,APPBOSA,Costco Vaughan Wet,28787.65,35081.94,6294.29,C00006/004,11/30/2022,1/7/2023,3/30/2023,Karyne Manseau
Closed,2538,ASOGUABO,Sobeys Whitby,29794.18,35222.4,5428.22,C00025/001,11/30/2022,12/30/2022,3/30/2023,Karyne Manseau
Closed,2539,APPBOSA,Costco Vaughan Wet,28929.62,35081.94,6152.32,C00006/004,11/30/2022,1/9/2023,3/30/2023,Karyne Manseau
Closed,2540,ASOGUABO,Costco Vaughan Wet,28835.87,35010.02,6174.15,C00006/004,11/30/2022,1/2/2023,3/30/2023,Karyne Manseau
Closed,2541,COQUIMBA,"Chiovitti Banana Co., Ltd",22340.76,28729.06,6388.3,C00004,11/30/2022,1/4/2023,3/30/2023,Jennie Coleman
Closed,2542,ASOGUABO,MIXED Chiov Gambles,29631.59,34961.93,5330.34,,11/30/2022,1/2/2023,3/30/2023,Karyne Manseau
Closed,2543,APPBOSA,Sobeys Whitby,29851.35,35222.4,5371.05,C00025/001,11/30/2022,1/6/2023,3/30/2023,Jennie Coleman
Closed,2544,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,29736.54,34780.8,5044.26,C00024/001,11/30/2022,1/2/2023,3/30/2023,Karyne Manseau
Closed,2545,ASOGUABO,Costco Vaughan Wet,30463.98,34110.86,3646.88,C00006/004,12/7/2022,1/9/2023,3/30/2023,David Melo
Closed,2546,COQUIMBA,"Chiovitti Banana Co., Ltd",25365.05,31612.26,6247.21,C00004,12/7/2022,1/7/2023,8/29/2023,David Melo
Closed,2547,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,31759.91,35222.4,3462.49,C00024/001,12/7/2022,1/13/2023,3/30/2023,David Melo
Closed,2548,ASOGUABO,MIXED Chiov Gambles,27155.41,33222.38,6066.97,,12/7/2022,1/6/2023,3/30/2023,David Melo
Closed,2549,APPBOSA,Costco Vaughan Wet,28916.48,35081.94,6165.46,C00006/004,12/7/2022,1/11/2023,3/30/2023,David Melo
Closed,2550,COQUIMBA,"Chiovitti Banana Co., Ltd",25412.46,30465.03,5052.57,C00004,12/7/2022,2/16/2023,3/30/2023,David Melo
Closed,2551,APPBOSA,Costco Vaughan Wet,29121.35,35081.94,5960.59,C00006/004,12/7/2022,1/12/2023,3/30/2023,David Melo
Closed,2552,ASOGUABO,Costco Vaughan Wet,28803.12,34110.86,5307.74,C00006/004,12/7/2022,1/13/2023,3/30/2023,David Melo
Closed,2553,ASOGUABO,"Chiovitti Banana Co., Ltd",26151.97,31612.26,5460.29,C00004,12/7/2022,1/11/2023,3/30/2023,David Melo
Closed,2554,ASOGUABO,MIXED Chiov Gambles,29052.51,35033.75,5981.24,,12/7/2022,1/9/2023,3/30/2023,David Melo
Closed,2555,Marplantis Organic Sustainable Agriculture,Sobeys BCH,29875.73,34780.8,4905.07,C00024/001,12/7/2022,1/9/2023,3/30/2023,David Melo
Closed,2556,ASOGUABO,Costco Vaughan Wet,30224.96,35081.94,4856.98,C00006/004,12/14/2022,1/19/2023,11/16/2023,Marie Lamare
Closed,2557,COQUIMBA,"Chiovitti Banana Co., Ltd",25486.42,31612.26,6125.84,C00004,12/14/2022,1/14/2023,3/30/2023,Marie Lamare
Closed,2558,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,28975.38,34780.8,5805.42,C00024/001,12/14/2022,1/12/2023,3/30/2023,Marie Lamare
Closed,2559,ASOGUABO,MIXED Chiov Gambles,27170.24,33222.38,6052.14,,12/14/2022,1/12/2023,3/30/2023,Marie Lamare
Closed,2560,APPBOSA,Costco Varennes,29318.69,34110.86,4792.17,C00006/003,12/14/2022,1/18/2023,3/30/2023,Marie Lamare
Closed,2561,APPBOSA,Courchesne Larose,30189.8,35152.41,4962.61,C00007,12/14/2022,1/12/2023,3/30/2023,Marie Lamare
Closed,2562,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys Whitby,29111.96,34780.8,5668.84,C00025/001,12/21/2022,1/20/2023,3/30/2023,David Melo
Closed,2563,APPBOSA,Costco Vaughan Wet,29805,35081.94,5276.94,C00006/004,12/14/2022,1/21/2023,3/30/2023,Marie Lamare
Closed,2564,ASOGUABO,Costco Vaughan Wet,28271.62,35081.94,6810.32,C00006/004,12/14/2022,1/17/2023,3/30/2023,Marie Lamare
Closed,2565,ASOGUABO,Courchesne Larose,29733.86,35152.41,5418.55,C00007,12/14/2022,1/16/2023,3/30/2023,Marie Lamare
Closed,2566,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,28975.38,34780.8,5805.42,C00024/001,12/14/2022,1/16/2023,3/30/2023,Marie Lamare
Closed,2567,ASOGUABO,MIXED Chiov Gambles,29067.34,35033.75,5966.41,,12/14/2022,1/16/2023,3/30/2023,Marie Lamare
Closed,2568,Surgesa S.A.,Sobeys BCH,30847.3,35191.75,4344.45,C00024/001,12/21/2022,1/26/2023,3/30/2023,David Melo
Closed,2569,ASOGUABO,Costco Vaughan Wet,29805,35081.94,5276.94,C00006/004,12/21/2022,1/25/2023,3/30/2023,David Melo
Closed,2570,ASOGUABO,Costco Vaughan Wet,30675.69,35081.94,4406.25,C00006/004,11/30/2022,11/30/2022,3/30/2023,Karyne Manseau
Closed,2571,ASOGUABO,Costco Vaughan Wet,29805,35081.94,5276.94,C00006/004,12/21/2022,1/26/2023,3/30/2023,David Melo
Closed,2572,COQUIMBA,"Chiovitti Banana Co., Ltd",27280.48,31612.26,4331.78,C00004,12/21/2022,1/19/2023,3/30/2023,David Melo
Closed,2573,ASOGUABO,MIXED Chiov Gambles,30383.69,35033.75,4650.06,,12/21/2022,1/23/2023,3/30/2023,David Melo
Closed,2574,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,28828.95,35152.41,6323.46,C00024/001,12/21/2022,1/21/2023,3/30/2023,David Melo
Closed,2575,COQUIMBA,"Chiovitti Banana Co., Ltd",26336.1,31612.26,5276.16,C00004,12/21/2022,1/23/2023,8/29/2023,David Melo
Closed,2576,ASOGUABO,MIXED Chiov Gambles,28334.78,33222.38,4887.6,,12/21/2022,1/19/2023,3/30/2023,David Melo
Closed,2577,COQUIMBA,"Chiovitti Banana Co., Ltd",27212.43,31179.58,3967.15,C00004,12/28/2022,1/27/2023,3/30/2023,David Melo
Closed,2578,ASOGUABO,Costco Vaughan Wet,31349.89,35081.94,3732.05,C00006/004,12/28/2022,1/28/2023,3/30/2023,David Melo
Closed,2579,ASOGUABO,MIXED Chiov Gambles,27788.57,32875.57,5087,,12/28/2022,1/26/2023,3/30/2023,David Melo
Closed,2580,ASOGUABO,Costco Vaughan Wet,29264.31,34307.33,5043.02,C00006/004,12/28/2022,2/1/2023,3/30/2023,David Melo
Closed,2581,ASOGUABO,Sobeys BCH,30404.43,33264.33,2859.9,C00024/001,12/28/2022,1/30/2023,5/12/2023,David Melo
Closed,2582,Prieto Export S.A. Agricola Prietoexport S.A.,Costco Vaughan Wet,29205.17,35081.94,5876.77,C00006/004,12/28/2022,1/30/2023,3/30/2023,David Melo
Closed,2583,ASOGUABO,Costco Vaughan Wet,29462.78,34193.2,4730.42,C00006/004,12/28/2022,2/2/2023,3/30/2023,David Melo
Closed,2584,ASOGUABO,MIXED Chiov Gambles,36511.27,34728.91,-1782.36,,12/28/2022,1/30/2023,5/12/2023,David Melo
Closed,2585,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,26675.12,30991.19,4316.07,C00024/001,12/28/2022,2/1/2023,5/12/2023,David Melo
Closed,2586,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,28666.31,35086.86,6420.55,C00024/001,12/28/2022,1/27/2023,3/30/2023,David Melo
Closed,2587,Coliman Pacific Corporation,"Chiovitti Banana Co., Ltd",27959.31,31179.58,3220.27,C00004,12/28/2022,1/30/2023,3/30/2023,David Melo
Closed,2588,ASOGUABO,Costco Vaughan Wet,31358.9,34358.14,2999.24,C00006/004,1/4/2023,2/4/2023,3/30/2023,David Melo
Closed,2589,COQUIMBA,"Chiovitti Banana Co., Ltd",25991.95,30389.7,4397.75,C00004,1/4/2023,2/2/2023,3/30/2023,David Melo
Closed,2590,ASOGUABO,Costco Vaughan Wet,29273.32,34527.15,5253.83,C00006/004,1/4/2023,2/6/2023,3/30/2023,David Melo
Closed,2591,ASOGUABO,MIXED Chiov Gambles,27197.74,31450.4,4252.66,,1/4/2023,2/2/2023,3/30/2023,David Melo
Closed,2592,ASOGUABO,Sobeys BCH,30196.32,32491.66,2295.34,C00024/001,1/4/2023,2/2/2023,5/11/2023,David Melo
Closed,2593,APPBOSA,Costco Vaughan Wet,29366.46,34493.73,5127.27,C00006/004,1/4/2023,2/8/2023,5/8/2023,David Melo
