"Status","Number","Release Date","Released to","Pieces","Weight (lb)","Volume (ft³)","Creation Date","Issued By","Income (CAD)","Expense (CAD)","Balance (CAD)","Transactions Balance (CAD)","Division","Exclude From Tracking","Volume weight (Vlb)","Employee","PRO Number","Tracking Number","Driver's Name","Driver's License Number","Notes","Is Liquidated","Carrier","Delivery Date","POD Received By","POD Comments","Entry Number","G.O. Number","C.F.S. Number","Commodities Description","Issued By Address","Release to Address","Has Transactions","Purchase Order Number","Attachments","Online","Billing Client","Template Name","Online Creator","VIN","Is Printed","Last Event","Task Type","Task Employee","Task Status","Task Subject","Task Notes","Purchase Order","Delivery date","Lot Number","Container#"
"Delivered","2677C","03/23/2023","Chiovitti Banana Co., Ltd","720","28,794.14","1,525.59","03/22/2023","Equifruit, Inc.","23,456.59","0.00","23,456.59","0.00",,"No","15,880.88","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Convencional Fairtrade con etiqueta","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231523",,,
"Delivered","2677G","03/23/2023","GO FRESH","240","9,598.05","508.53","03/22/2023","Equifruit, Inc.","8,910.48","0.00","8,910.48","0.00",,"No","5,293.63","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","No",,"No","No","GO FRESH",,,,"No",,,,,,,"13299",,,
"Delivered","2681L","03/23/2023","Chiovitti Banana Co., Ltd","40","1,599.67","84.76","03/30/2023","Equifruit, Inc.","1,567.42","0.00","1,567.42","0.00",,"No","882.27","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade 3lb con Banda Costco","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231526",,,
"Delivered","2674","03/22/2023","Courchesne Larose","1","39,740.53","2,359.37","03/21/2023","Equifruit, Inc.","35,033.26","0.00","35,033.26","0.00",,"No","24,560.22","Naomi Bendayan",,,,,,"No","Connors",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,,,,
"Delivered","2672","03/22/2023","Chiovitti Banana Co., Ltd","1","39,738.86","2,359.37","03/21/2023","Equifruit, Inc.","35,033.26","0.00","35,033.26","0.00",,"No","24,560.22","Naomi Bendayan",,,,,,"No","Canuck",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,,,,
"Delivered","2668","03/22/2023","Chiovitti Banana Co., Ltd","1","42,140.04","2,359.37","03/22/2023","Equifruit, Inc.","31,275.46","0.00","31,275.46","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231396",,,
"Delivered","2689W1","03/21/2023","Sobeys Whitby","480","19,196.09","1,017.06","03/17/2023","Equifruit, Inc.","16,683.31","0.00","16,683.31","0.00",,"No","10,587.25","Marie Lamare",,,,,,"No","Connors",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","100 Nordeagle Ave, Whitby, ON L1N 0B6. Canada","No",,"No","No","Sobeys Whitby",,,,"No",,,,,,,"4541740641",,,"SEGU9939895"
"Delivered","2689Q1","03/21/2023","Sobeys Quebec City","240","9,598.05","508.53","03/17/2023","Equifruit, Inc.","8,341.66","0.00","8,341.66","0.00",,"No","5,293.63","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566164573",,,"SEGU9939895"
"Delivered","2671","03/21/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","03/20/2023","Equifruit, Inc.","35,033.26","0.00","35,033.26","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231398",,,
"Delivered","2669","03/21/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","03/20/2023","Equifruit, Inc.","34,918.56","0.00","34,918.56","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231397",,,
"Delivered","2670","03/21/2023","Courchesne Larose","1","42,140.04","2,359.37","03/20/2023","Equifruit, Inc.","35,194.75","0.00","35,194.75","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"2289576",,,
"Delivered","2667C","03/21/2023","Chiovitti Banana Co., Ltd","864","34,552.96","1,830.71","03/20/2023","Equifruit, Inc.","28,757.50","0.00","28,757.50","0.00",,"No","19,057.05","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Convencional Fairtrade con etiqueta; Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231395",,,
"Delivered","2667G","03/21/2023","GO FRESH","96","3,839.22","203.41","03/20/2023","Equifruit, Inc.","3,564.19","0.00","3,564.19","0.00",,"No","2,117.45","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","No",,"No","No","GO FRESH",,,,"No",,,,,,,"13297",,,
"Delivered","2675C","03/21/2023","Chiovitti Banana Co., Ltd","576","23,035.31","1,220.47","03/20/2023","Equifruit, Inc.","0.00","0.00","0.00","0.00",,"No","12,704.70","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231521",,,
"Delivered","2675G","03/21/2023","GO FRESH","336","13,437.26","711.94","03/20/2023","Equifruit, Inc.","12,474.68","0.00","12,474.68","0.00",,"No","7,411.08","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda; Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","No",,"No","No","GO FRESH",,,,"No",,,,,,,"13298",,,
"Delivered","2666","03/20/2023","Sobeys BCH","1","42,140.04","2,359.37","03/16/2023","Equifruit, Inc.","31,788.38","0.00","31,788.38","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566164577",,,"2666"
"Delivered","2661W2","03/16/2023","Sobeys Whitby","480","19,196.09","1,017.06","03/01/2023","Equifruit, Inc.","16,813.62","0.00","16,813.62","0.00",,"No","10,587.25","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","100 Nordeagle Ave, Whitby, ON L1N 0B6. Canada","No",,"No","No","Sobeys Whitby",,,,"No",,,,,,,"4541737752",,,"TEMU9594486"
"Delivered","2665","03/16/2023","Sobeys BCH","1","42,140.04","2,359.37","03/09/2023","Equifruit, Inc.","32,036.67","0.00","32,036.67","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566158653",,,"SEKU9205561"
"Delivered","2657","03/15/2023","Sobeys Vancouver","1","42,140.04","2,359.37","03/15/2023","Equifruit, Inc.","0.00","0.00","0.00","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","18890 22nd Avenue, Surrey, BC V3S 3W7. Canada","No",,"No","No","Sobeys Vancouver",,,,"No",,,,,,,"4554226088",,,
"Delivered","2661W1","03/14/2023","Sobeys Whitby","480","19,196.09","1,017.06","03/01/2023","Equifruit, Inc.","16,813.62","0.00","16,813.62","0.00",,"No","10,587.25","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","100 Nordeagle Ave, Whitby, ON L1N 0B6. Canada","No",,"No","No","Sobeys Whitby",,,,"No",,,,,,,"4541737744",,,"TEMU9594486"
"Delivered","2655","03/14/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","03/13/2023","Equifruit, Inc.","35,191.30","0.00","35,191.30","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231269",,,
"Delivered","2659","03/14/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","03/13/2023","Equifruit, Inc.","35,191.30","0.00","35,191.30","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231393",,,
"Delivered","2660C","03/14/2023","Chiovitti Banana Co., Ltd","624","24,954.92","1,322.18","03/16/2023","Equifruit, Inc.","23,150.04","0.00","23,150.04","0.00",,"No","13,763.43","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231392",,,"MNBU0513413"
"Delivered","2660G","03/14/2023","GO FRESH","336","13,437.26","711.94","03/16/2023","Equifruit, Inc.","12,572.11","0.00","12,572.11","0.00",,"No","7,411.08","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","No",,"No","No","GO FRESH",,,,"No",,,,,,,"13296",,,
"Delivered","2654Q2","03/13/2023","Sobeys Quebec City","240","9,598.05","508.53","03/01/2023","Equifruit, Inc.","8,406.81","0.00","8,406.81","0.00",,"No","5,293.63","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566158650",,,"SZLU9507236"
"Delivered","2663","03/13/2023","Sobeys BCH","1","42,140.04","2,359.37","03/01/2023","Equifruit, Inc.","32,036.67","0.00","32,036.67","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566158652",,,"MMAU1034490"
"Delivered","2658","03/13/2023","Chiovitti Banana Co., Ltd","1","42,140.04","2,359.37","03/10/2023","Equifruit, Inc.","31,519.74","0.00","31,519.74","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231394",,,
"Delivered","2656","03/11/2023","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.37","03/10/2023","Equifruit, Inc.","35,191.30","0.00","35,191.30","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231391",,,
"Delivered","2654W1","03/09/2023","Sobeys Whitby","480","19,196.09","1,017.06","03/01/2023","Equifruit, Inc.","16,786.82","0.00","16,786.82","0.00",,"No","10,587.25","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","100 Nordeagle Ave, Whitby, ON L1N 0B6. Canada","No",,"No","No","Sobeys Whitby",,,,"No",,,,,,,"4541733591",,,"SZLU9507236"
"Delivered","2654Q1","03/09/2023","Sobeys Quebec City","240","9,598.05","508.53","03/01/2023","Equifruit, Inc.","8,393.41","0.00","8,393.41","0.00",,"No","5,293.63","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566139115",,,"SZLU9507236"
"Delivered","2662","03/09/2023","Courchesne Larose","1","42,138.26","2,359.37","03/09/2023","Equifruit, Inc.","35,413.11","0.00","35,413.11","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"2289575",,,
"Delivered","2651C","03/09/2023","Chiovitti Banana Co., Ltd","720","28,794.14","1,525.59","03/09/2023","Equifruit, Inc.","23,602.13","0.00","23,602.13","0.00",,"No","15,880.88","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Convencional Fairtrade con etiqueta","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231266",,,
"Delivered","2651G","03/09/2023","GO FRESH","240","9,598.05","508.53","03/09/2023","Equifruit, Inc.","8,965.76","0.00","8,965.76","0.00",,"No","5,293.63","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","No",,"No","No","GO FRESH",,,,"No",,,,,,,"13295",,,
"Delivered","2652","03/09/2023","Chiovitti Banana Co., Ltd","1","42,140.04","2,359.37","03/09/2023","Equifruit, Inc.","31,469.50","0.00","31,469.50","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231267",,,
"Delivered","2653","03/09/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","03/09/2023","Equifruit, Inc.","35,191.30","0.00","35,191.30","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231268",,,
"Delivered","2644W1","03/07/2023","Sobeys Whitby","480","19,196.09","1,017.06","02/22/2023","Equifruit, Inc.","16,704.02","0.00","16,704.02","0.00",,"No","10,587.25","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","100 Nordeagle Ave, Whitby, ON L1N 0B6. Canada","No",,"No","No","Sobeys Whitby",,,,"No",,,,,,,"4541733582",,"0002E081","SZLU9570970"
"Delivered","2644Q2","03/06/2023","Sobeys Quebec City","240","9,598.05","508.53","02/22/2023","Equifruit, Inc.","8,289.90","0.00","8,289.90","0.00",,"No","5,293.63","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566139114",,"0002E081","SZLU9570970"
"Delivered","2649","03/06/2023","Sobeys BCH","1","42,140.04","2,359.37","02/23/2023","Equifruit, Inc.","31,591.16","0.00","31,591.16","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566120473",,,"MMAU1074975"
"Delivered","2647C","03/06/2023","Chiovitti Banana Co., Ltd","624","24,954.92","1,322.18","03/03/2023","Equifruit, Inc.","22,828.11","0.00","22,828.11","0.00",,"No","13,763.43","Marie Lamare",,,,,,"No","Cheema",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231263",,,
"Delivered","2647G","03/06/2023","GO FRESH","336","13,437.26","711.94","03/03/2023","Equifruit, Inc.","12,397.27","0.00","12,397.27","0.00",,"No","7,411.08","Marie Lamare",,,,,,"No","Cheema",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","No",,"No","No","GO FRESH",,,,"No",,,,,,,"13294",,,
"Delivered","2650","03/06/2023","Chiovitti Banana Co., Ltd","1","39,738.86","2,359.37","03/03/2023","Equifruit, Inc.","35,191.28","0.00","35,191.28","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No","Zavitz",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231364",,,
"Delivered","2648","03/06/2023","Chiovitti Banana Co., Ltd","1","42,140.04","2,359.37","03/15/2023","Equifruit, Inc.","0.00","0.00","0.00","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231265 ",,,
"Delivered","2646","03/05/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","03/03/2023","Equifruit, Inc.","35,135.21","0.00","35,135.21","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No","Connors",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231262",,,
"Delivered","2645","03/04/2023","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.37","03/03/2023","Equifruit, Inc.","35,135.21","0.00","35,135.21","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No","Xan",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231140",,,
"Delivered","2643","03/04/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","03/01/2023","Equifruit, Inc.","34,689.17","0.00","34,689.17","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No","Cheema",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231138",,,
"Delivered","2644Q1","03/02/2023","Sobeys Quebec City","240","9,598.05","508.53","02/22/2023","Equifruit, Inc.","8,289.29","0.00","8,289.29","0.00",,"No","5,293.63","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566130085",,"0002E081","SZLU9570970"
"Delivered","2640","03/02/2023","Sobeys BCH","1","42,140.04","2,359.37","02/23/2023","Equifruit, Inc.","31,588.84","0.00","31,588.84","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566120472",,,"MNBU0554095"
"Delivered","2628W2","03/02/2023","Sobeys Whitby","480","19,196.09","1,017.06","02/24/2023","Equifruit, Inc.","16,578.59","0.00","16,578.59","0.00",,"No","10,587.25","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","100 Nordeagle Ave, Whitby, ON L1N 0B6. Canada","No",,"No","No","Sobeys Whitby",,,,"No",,,,,,,"4541717800",,"0002E071","SZLU9574105"
"Delivered","2639","03/02/2023","Courchesne Larose","1","42,140.04","2,359.37","03/01/2023","Equifruit, Inc.","34,973.83","0.00","34,973.83","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No","Connors",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"2286590",,,
"Delivered","2641C","03/02/2023","Chiovitti Banana Co., Ltd","720","28,794.14","1,525.59","03/01/2023","Equifruit, Inc.","23,309.35","0.00","23,309.35","0.00",,"No","15,880.88","Marie Lamare",,,,,,"No","Fulger",,,,,,,"Banano Cavendish Convencional Fairtrade con etiqueta","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231137",,,
"Delivered","2641G","03/02/2023","GO FRESH","240","9,598.05","508.53","03/01/2023","Equifruit, Inc.","8,854.55","0.00","8,854.55","0.00",,"No","5,293.63","Marie Lamare",,,,,,"No","Fulger",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","No",,"No","No","GO FRESH",,,,"No",,,,,,,"13293",,,
"Delivered","2642","03/02/2023","Chiovitti Banana Co., Ltd","1","42,140.04","2,359.37","03/01/2023","Equifruit, Inc.","31,079.13","0.00","31,079.13","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,," 231139",,,
"Delivered","2628W1","02/28/2023","Sobeys Whitby","480","19,196.09","1,017.06","02/22/2023","Equifruit, Inc.","0.00","0.00","0.00","0.00",,"No","10,587.25","Marie Lamare",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","100 Nordeagle Ave, Whitby, ON L1N 0B6. Canada","No",,"No","No","Sobeys Whitby",,,,"No",,,,,,,"4541731039",,"0002E071","SZLU9574105"
"Delivered","2630","02/28/2023","Chiovitti Banana Co., Ltd","1","42,140.04","2,359.37","02/27/2023","Equifruit, Inc.","31,067.72","0.00","31,067.72","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"231010",,,
"Delivered","2621","02/27/2023","Sobeys Vancouver","1","42,140.04","2,359.37","02/24/2023","Equifruit, Inc.","36,158.48","0.00","36,158.48","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No","Traffix",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","18890 22nd Avenue, Surrey, BC V3S 3W7. Canada","No",,"No","No","Sobeys Vancouver",,,,"No",,,,,,,"4554214209",,,
